ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งไม่ใช้ตลอดไป,รถแจ้งไม่ใช้ชั่วคราว,รถเปลี่ยนแปลงรายการฯ,รถดำเนินการอื่นๆ
2567,กันยายน,กระบี่,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6245,5314,243,6,3,208,6,438,3,0,66,453
2567,กันยายน,กระบี่,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,205,140,4,3,2,7,0,21,12,0,2,31
2567,กันยายน,กระบี่,รย. 3 รถยนต์บรรทุกส่วนบุคคล,4313,3721,93,11,2,103,2,310,1,0,78,266
2567,กันยายน,กระบี่,รย. 4 รถยนต์สามล้อส่วนบุคคล,1,0,1,0,0,0,0,0,0,0,0,0
2567,กันยายน,กระบี่,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,2,2,0,0,0,0,0,0,0,0,0,0
2567,กันยายน,กระบี่,รย. 9 รถยนต์บริการธุรกิจ,2,2,0,0,0,0,0,0,0,0,0,0
2567,กันยายน,กระบี่,รย. 10 รถยนต์บริการทัศนาจร,33,32,2,0,0,0,0,0,0,0,0,0
2567,กันยายน,กระบี่,รย. 12 รถจักรยานยนต์,7816,6414,979,94,5,513,1,596,4,0,76,604
2567,กันยายน,กระบี่,รย. 13 รถแทร็กเตอร์,49,41,0,0,0,5,0,2,0,0,1,2
2567,กันยายน,กระบี่,รย. 14 รถบดถนน,1,0,0,0,0,0,0,0,0,0,0,0
2567,กันยายน,กระบี่,รย. 17 รถจักรยานยนต์สาธารณะ,16,14,0,0,2,0,0,0,0,0,0,0
2567,กันยายน,กระบี่,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,22,15,0,0,5,0,0,0,0,0,0,0
2567,กันยายน,กรุงเทพมหานคร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,310415,242601,20313,807,486,4174,566,52471,514,171,3221,47155
2567,กันยายน,กรุงเทพมหานคร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,12615,9227,857,131,30,127,24,2155,88,8,239,1870
2567,กันยายน,กรุงเทพมหานคร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,71856,56254,3026,256,37,1477,188,10992,339,45,2099,10289
2567,กันยายน,กรุงเทพมหานคร,รย. 4 รถยนต์สามล้อส่วนบุคคล,50,49,3,1,0,0,0,0,0,0,2,1
2567,กันยายน,กรุงเทพมหานคร,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,5679,4960,217,55,3,3,8,596,9,2,370,462
2567,กันยายน,กรุงเทพมหานคร,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),91,89,0,0,0,0,0,1,0,0,5,3
2567,กันยายน,กรุงเทพมหานคร,รย. 8 รถยนต์รับจ้างสามล้อ,378,345,2,10,0,0,0,33,2,3,27,64
2567,กันยายน,กรุงเทพมหานคร,รย. 9 รถยนต์บริการธุรกิจ,13,13,0,0,0,0,0,0,0,0,1,1
2567,กันยายน,กรุงเทพมหานคร,รย. 10 รถยนต์บริการทัศนาจร,136,112,10,0,4,0,2,13,0,0,3,5
2567,กันยายน,กรุงเทพมหานคร,รย. 11 รถยนต์บริการให้เช่า,5,3,0,0,2,0,0,0,0,0,0,0
2567,กันยายน,กรุงเทพมหานคร,รย. 12 รถจักรยานยนต์,225905,192670,32381,2113,291,3824,298,23461,10020,20,2200,26106
2567,กันยายน,กรุงเทพมหานคร,รย. 13 รถแทร็กเตอร์,17105,16362,1327,26,0,191,11,645,53,1,54,762
2567,กันยายน,กรุงเทพมหานคร,รย. 14 รถบดถนน,186,135,16,0,0,9,0,14,5,0,3,27
2567,กันยายน,กรุงเทพมหานคร,รย. 16 รถพ่วง,174,165,83,2,0,0,0,7,1,0,1,12
2567,กันยายน,กรุงเทพมหานคร,รย. 17 รถจักรยานยนต์สาธารณะ,4851,4303,59,12,444,3,0,47,34,0,24,142
2567,กันยายน,กรุงเทพมหานคร,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,153,95,0,0,48,0,0,1,0,0,4,4
2567,กันยายน,กาญจนบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,9498,8178,229,20,0,290,19,611,5,2,113,634
2567,กันยายน,กาญจนบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,251,203,6,2,3,6,0,10,7,0,4,16
2567,กันยายน,กาญจนบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,6868,6017,72,21,1,190,5,357,5,1,145,390
2567,กันยายน,กาญจนบุรี,รย. 12 รถจักรยานยนต์,15480,13914,1304,176,0,640,3,631,34,6,125,755
2567,กันยายน,กาญจนบุรี,รย. 13 รถแทร็กเตอร์,278,227,19,7,0,10,0,30,2,0,1,13
2567,กันยายน,กาญจนบุรี,รย. 14 รถบดถนน,4,4,1,0,0,0,0,0,0,0,0,1
2567,กันยายน,กาญจนบุรี,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0
2567,กันยายน,กาญจนบุรี,รย. 17 รถจักรยานยนต์สาธารณะ,31,28,0,0,0,0,0,0,5,0,1,2
