ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งไม่ใช้ตลอดไป,รถแจ้งไม่ใช้ชั่วคราว,รถเปลี่ยนแปลงรายการฯ,รถดำเนินการอื่นๆ,
2566,กันยายน,ราชบุรี,รย. 17 รถจักรยานยนต์สาธารณะ,62,56,3,0,0,0,0,0,6,0,1,2,
2566,กันยายน,ลพบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,9408,7978,248,16,0,365,15,698,7,0,108,824,
2566,กันยายน,ลพบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,348,287,4,7,0,14,1,11,1,0,13,19,
2566,กันยายน,ลพบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,5836,5075,84,16,0,180,13,376,5,1,141,432,
2566,กันยายน,ลพบุรี,รย. 12 รถจักรยานยนต์,14945,13317,1544,239,3,498,146,820,74,0,84,834,
2566,กันยายน,ลพบุรี,รย. 13 รถแทร็กเตอร์,1068,989,66,6,0,19,0,54,0,0,0,26,
2566,กันยายน,ลพบุรี,รย. 14 รถบดถนน,20,20,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,ลพบุรี,รย. 15 รถใช้ในงานเกษตรกรรม,4,0,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,ลพบุรี,รย. 16 รถพ่วง,5,5,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,ลพบุรี,รย. 17 รถจักรยานยนต์สาธารณะ,56,49,1,0,1,0,0,1,2,0,0,6,
2566,กันยายน,ลำปาง,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,8992,7434,170,13,1,348,19,736,7,2,86,685,
2566,กันยายน,ลำปาง,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,352,254,4,4,1,8,1,21,1,0,1,24,
2566,กันยายน,ลำปาง,รย. 3 รถยนต์บรรทุกส่วนบุคคล,6943,6075,45,18,3,170,6,465,4,1,155,385,
2566,กันยายน,ลำปาง,รย. 9 รถยนต์บริการธุรกิจ,1,1,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,ลำปาง,รย. 12 รถจักรยานยนต์,16960,15644,781,163,0,295,4,790,16,0,61,556,
2566,กันยายน,ลำปาง,รย. 13 รถแทร็กเตอร์,276,235,37,1,0,16,0,11,0,0,3,14,
2566,กันยายน,ลำปาง,รย. 14 รถบดถนน,14,10,0,0,0,0,0,0,0,0,0,1,
2566,กันยายน,ลำปาง,รย. 16 รถพ่วง,4,3,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,ลำปาง,รย. 17 รถจักรยานยนต์สาธารณะ,4,3,0,0,1,0,0,0,0,0,0,0,
2566,กันยายน,ลำพูน,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6696,5950,28,7,0,204,27,369,1,1,42,424,
2566,กันยายน,ลำพูน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,241,198,3,1,0,3,0,7,0,0,4,10,
2566,กันยายน,ลำพูน,รย. 3 รถยนต์บรรทุกส่วนบุคคล,6447,5783,26,31,0,165,19,331,2,0,125,375,
2566,กันยายน,ลำพูน,รย. 12 รถจักรยานยนต์,15464,14181,489,140,0,470,6,607,15,0,38,651,
2566,กันยายน,ลำพูน,รย. 13 รถแทร็กเตอร์,117,97,11,0,0,6,0,4,4,0,0,7,
2566,กันยายน,ลำพูน,รย. 14 รถบดถนน,10,10,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,ลำพูน,รย. 15 รถใช้ในงานเกษตรกรรม,1,0,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,ลำพูน,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,ลำพูน,รย. 17 รถจักรยานยนต์สาธารณะ,3,3,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,เลย,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,5394,4646,144,9,1,140,8,422,2,0,52,340,
2566,กันยายน,เลย,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,237,178,5,2,0,11,0,8,1,0,4,23,
2566,กันยายน,เลย,รย. 3 รถยนต์บรรทุกส่วนบุคคล,5746,5110,53,18,2,113,3,399,3,1,93,300,
2566,กันยายน,เลย,รย. 9 รถยนต์บริการธุรกิจ,1,1,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,เลย,รย. 12 รถจักรยานยนต์,8932,8135,859,115,0,226,3,604,19,0,89,383,
2566,กันยายน,เลย,รย. 13 รถแทร็กเตอร์,441,359,45,2,0,34,0,38,7,0,2,36,
2566,กันยายน,เลย,รย. 14 รถบดถนน,16,15,0,0,0,0,0,0,0,0,0,2,
2566,กันยายน,เลย,รย. 15 รถใช้ในงานเกษตรกรรม,3,0,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,เลย,รย. 16 รถพ่วง,2,0,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,เลย,รย. 17 รถจักรยานยนต์สาธารณะ,2,1,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,ศรีสะเกษ,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6078,5035,157,12,0,235,26,479,3,1,68,462,
2566,กันยายน,ศรีสะเกษ,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,250,192,1,1,0,8,0,7,0,0,4,16,
2566,กันยายน,ศรีสะเกษ,รย. 3 รถยนต์บรรทุกส่วนบุคคล,7479,5987,64,24,0,384,41,617,6,1,153,688,
2566,กันยายน,ศรีสะเกษ,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,10,6,0,0,0,0,1,4,0,0,2,0,
2566,กันยายน,ศรีสะเกษ,รย. 12 รถจักรยานยนต์,14648,12485,965,164,0,714,1,1489,9,1,205,832,
2566,กันยายน,ศรีสะเกษ,รย. 13 รถแทร็กเตอร์,458,349,75,12,0,30,1,62,9,0,5,50,
2566,กันยายน,ศรีสะเกษ,รย. 14 รถบดถนน,14,9,0,0,0,0,0,5,0,0,0,0,
2566,กันยายน,ศรีสะเกษ,รย. 17 รถจักรยานยนต์สาธารณะ,9,7,0,0,0,0,0,1,1,0,0,2,
2566,กันยายน,สกลนคร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,7864,6643,167,9,1,293,8,568,1,0,109,648,
2566,กันยายน,สกลนคร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,353,286,1,1,1,9,1,16,0,0,7,31,
2566,กันยายน,สกลนคร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,8007,6802,52,15,1,275,5,598,4,0,222,652,
2566,กันยายน,สกลนคร,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,16,15,3,0,0,0,0,0,0,0,7,1,
2566,กันยายน,สกลนคร,รย. 12 รถจักรยานยนต์,18665,16699,2676,155,0,554,22,1723,32,0,164,1169,
2566,กันยายน,สกลนคร,รย. 13 รถแทร็กเตอร์,364,275,40,5,0,21,0,55,2,0,1,25,
2566,กันยายน,สกลนคร,รย. 14 รถบดถนน,13,11,0,0,0,0,0,0,0,3,0,3,
2566,กันยายน,สกลนคร,รย. 16 รถพ่วง,4,3,0,0,0,1,0,0,0,0,0,0,
2566,กันยายน,สกลนคร,รย. 17 รถจักรยานยนต์สาธารณะ,3,3,0,0,0,0,0,0,1,0,0,0,
2566,กันยายน,สงขลา,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,22161,18279,1059,67,1,731,14,2425,24,3,294,2035,
2566,กันยายน,สงขลา,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,493,370,5,13,1,16,0,27,4,1,5,46,
2566,กันยายน,สงขลา,รย. 3 รถยนต์บรรทุกส่วนบุคคล,9088,7769,199,36,5,292,4,758,15,2,152,708,
2566,กันยายน,สงขลา,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,14,14,0,0,0,0,0,0,0,0,1,0,
2566,กันยายน,สงขลา,รย. 9 รถยนต์บริการธุรกิจ,1,0,0,0,0,0,0,1,0,0,1,0,
2566,กันยายน,สงขลา,รย. 12 รถจักรยานยนต์,31943,28084,2948,483,2,1255,3,2299,38,1,215,1940,
2566,กันยายน,สงขลา,รย. 13 รถแทร็กเตอร์,144,117,8,3,0,8,0,5,0,0,0,2,
2566,กันยายน,สงขลา,รย. 14 รถบดถนน,26,23,1,0,0,1,0,0,0,0,0,3,
2566,กันยายน,สงขลา,รย. 15 รถใช้ในงานเกษตรกรรม,1,0,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,สงขลา,รย. 16 รถพ่วง,7,5,1,0,0,0,0,0,0,0,0,0,
2566,กันยายน,สงขลา,รย. 17 รถจักรยานยนต์สาธารณะ,79,74,1,0,3,0,0,0,0,0,0,4,
2566,กันยายน,สงขลา,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,1,0,0,0,1,0,0,0,0,0,0,0,
2566,กันยายน,สตูล,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,2787,2358,53,7,0,103,5,152,3,0,44,188,
2566,กันยายน,สตูล,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,113,92,0,2,1,1,0,7,0,0,2,6,
2566,กันยายน,สตูล,รย. 3 รถยนต์บรรทุกส่วนบุคคล,1611,1365,15,2,0,64,0,99,2,0,39,126,
2566,กันยายน,สตูล,รย. 10 รถยนต์บริการทัศนาจร,1,1,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,สตูล,รย. 12 รถจักรยานยนต์,6688,5735,463,103,0,314,0,435,6,0,44,401,
2566,กันยายน,สตูล,รย. 13 รถแทร็กเตอร์,31,25,0,0,0,2,0,2,0,0,1,2,
2566,กันยายน,สตูล,รย. 17 รถจักรยานยนต์สาธารณะ,21,18,0,0,0,0,0,1,0,0,0,3,
2566,กันยายน,สมุทรปราการ,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,19077,18520,27,9,0,148,6,75,29,1,400,240,
2566,กันยายน,สมุทรปราการ,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,1063,913,88,4,0,11,0,96,83,0,27,108,
2566,กันยายน,สมุทรปราการ,รย. 3 รถยนต์บรรทุกส่วนบุคคล,8488,8091,3,9,1,101,7,53,8,1,383,220,
2566,กันยายน,สมุทรปราการ,รย. 4 รถยนต์สามล้อส่วนบุคคล,3,3,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,สมุทรปราการ,รย. 8 รถยนต์รับจ้างสามล้อ,153,146,0,2,0,0,0,10,4,0,9,22,
2566,กันยายน,สมุทรปราการ,รย. 12 รถจักรยานยนต์,21351,20099,59,38,43,721,4,128,8,1,184,571,
2566,กันยายน,สมุทรปราการ,รย. 13 รถแทร็กเตอร์,185,140,91,0,0,3,1,55,0,1,18,53,
2566,กันยายน,สมุทรปราการ,รย. 14 รถบดถนน,7,7,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,สมุทรปราการ,รย. 16 รถพ่วง,8,8,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,สมุทรปราการ,รย. 17 รถจักรยานยนต์สาธารณะ,965,904,7,0,19,16,1,11,7,1,7,21,
2566,กันยายน,สมุทรสงคราม,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,3107,2711,38,4,0,118,8,144,6,1,52,242,
2566,กันยายน,สมุทรสงคราม,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,80,60,2,3,0,2,0,1,1,0,0,6,
2566,กันยายน,สมุทรสงคราม,รย. 3 รถยนต์บรรทุกส่วนบุคคล,1773,1486,31,2,1,80,4,112,6,4,59,191,
2566,กันยายน,สมุทรสงคราม,รย. 8 รถยนต์รับจ้างสามล้อ,7,5,0,0,0,0,0,0,0,0,3,0,
2566,กันยายน,สมุทรสงคราม,รย. 12 รถจักรยานยนต์,4833,4270,283,43,1,235,3,180,6,2,50,365,
2566,กันยายน,สมุทรสงคราม,รย. 13 รถแทร็กเตอร์,18,17,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,สมุทรสงคราม,รย. 14 รถบดถนน,5,5,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,สมุทรสงคราม,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,สมุทรสงคราม,รย. 17 รถจักรยานยนต์สาธารณะ,48,44,0,0,5,1,0,0,2,0,1,5,
2566,กันยายน,สมุทรสาคร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,9247,8935,14,6,0,113,7,44,7,1,56,166,
2566,กันยายน,สมุทรสาคร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,314,278,2,4,0,6,0,7,3,1,2,13,
2566,กันยายน,สมุทรสาคร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,5642,5434,11,4,0,55,2,48,7,0,89,117,
2566,กันยายน,สมุทรสาคร,รย. 8 รถยนต์รับจ้างสามล้อ,11,11,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,สมุทรสาคร,รย. 12 รถจักรยานยนต์,19910,17005,1843,393,16,919,13,1035,991,0,147,1627,
2566,กันยายน,สมุทรสาคร,รย. 13 รถแทร็กเตอร์,30,20,0,0,0,1,0,0,2,0,0,1,
2566,กันยายน,สมุทรสาคร,รย. 14 รถบดถนน,4,4,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,สมุทรสาคร,รย. 16 รถพ่วง,7,5,0,0,0,1,0,0,0,0,0,1,
2566,กันยายน,สมุทรสาคร,รย. 17 รถจักรยานยนต์สาธารณะ,230,221,0,0,1,0,0,0,0,0,3,4,
2566,กันยายน,สระแก้ว,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,5514,4413,115,13,0,462,25,538,1,4,100,907,
2566,กันยายน,สระแก้ว,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,228,184,1,6,1,8,1,14,1,0,18,25,
2566,กันยายน,สระแก้ว,รย. 3 รถยนต์บรรทุกส่วนบุคคล,5275,3858,53,17,3,528,9,538,4,1,232,928,
2566,กันยายน,สระแก้ว,รย. 8 รถยนต์รับจ้างสามล้อ,6,6,0,0,0,0,0,0,0,0,2,0,
2566,กันยายน,สระแก้ว,รย. 12 รถจักรยานยนต์,9043,7877,1199,129,0,414,4,675,58,0,93,559,
2566,กันยายน,สระแก้ว,รย. 13 รถแทร็กเตอร์,367,307,49,7,0,18,0,30,0,1,0,15,
2566,กันยายน,สระแก้ว,รย. 14 รถบดถนน,4,3,0,0,0,0,0,0,0,3,0,2,
2566,กันยายน,สระแก้ว,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,สระแก้ว,รย. 17 รถจักรยานยนต์สาธารณะ,13,11,0,0,0,0,0,0,3,0,0,1,
2566,กันยายน,สระแก้ว,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,1,1,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,สระบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,11064,9553,297,17,0,375,29,680,8,2,195,830,
2566,กันยายน,สระบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,409,327,5,4,1,9,0,13,1,0,12,29,
2566,กันยายน,สระบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,6091,5285,120,25,2,209,8,382,8,0,163,474,
2566,กันยายน,สระบุรี,รย. 8 รถยนต์รับจ้างสามล้อ,1,1,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,สระบุรี,รย. 12 รถจักรยานยนต์,15942,14425,1471,150,3,465,53,930,53,0,110,841,
2566,กันยายน,สระบุรี,รย. 13 รถแทร็กเตอร์,349,307,15,11,0,8,0,22,2,0,1,12,
2566,กันยายน,สระบุรี,รย. 14 รถบดถนน,16,14,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,สระบุรี,รย. 15 รถใช้ในงานเกษตรกรรม,4,0,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,สระบุรี,รย. 16 รถพ่วง,3,3,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,สระบุรี,รย. 17 รถจักรยานยนต์สาธารณะ,59,53,0,0,0,1,0,3,2,0,0,2,
2566,กันยายน,สิงห์บุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,3517,3017,70,6,0,133,18,233,2,0,37,290,
2566,กันยายน,สิงห์บุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,126,98,0,0,1,3,0,0,0,0,6,9,
2566,กันยายน,สิงห์บุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,2050,1759,23,6,3,75,7,127,2,0,54,182,
2566,กันยายน,สิงห์บุรี,รย. 12 รถจักรยานยนต์,5923,5327,283,59,0,282,5,204,6,0,43,360,
2566,กันยายน,สิงห์บุรี,รย. 13 รถแทร็กเตอร์,98,79,7,1,0,3,0,8,1,0,0,2,
2566,กันยายน,สิงห์บุรี,รย. 14 รถบดถนน,8,2,1,0,0,2,0,0,0,0,0,2,
2566,กันยายน,สิงห์บุรี,รย. 16 รถพ่วง,1,0,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,สิงห์บุรี,รย. 17 รถจักรยานยนต์สาธารณะ,10,10,0,0,0,0,0,0,2,0,0,1,
2566,กันยายน,สุโขทัย,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,4721,3916,162,3,0,178,1,365,3,8,88,368,
2566,กันยายน,สุโขทัย,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,169,131,0,0,0,3,0,10,0,0,2,9,
2566,กันยายน,สุโขทัย,รย. 3 รถยนต์บรรทุกส่วนบุคคล,4764,4166,55,15,4,112,2,321,0,3,176,268,
2566,กันยายน,สุโขทัย,รย. 12 รถจักรยานยนต์,13428,12306,666,121,1,368,2,600,6,0,101,502,
2566,กันยายน,สุโขทัย,รย. 13 รถแทร็กเตอร์,692,611,64,17,0,24,0,39,0,2,1,30,
2566,กันยายน,สุโขทัย,รย. 14 รถบดถนน,18,16,0,0,0,0,0,0,1,1,0,2,
2566,กันยายน,สุโขทัย,รย. 15 รถใช้ในงานเกษตรกรรม,59,0,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,สุโขทัย,รย. 16 รถพ่วง,6,5,0,0,0,0,0,0,0,0,0,1,
2566,กันยายน,สุโขทัย,รย. 17 รถจักรยานยนต์สาธารณะ,5,4,0,0,0,0,0,0,0,0,0,1,
2566,กันยายน,สุโขทัย,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,1,0,0,0,1,0,0,0,0,0,0,0,
2566,กันยายน,สุพรรณบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,10075,8754,257,16,0,404,10,548,8,1,191,707,
2566,กันยายน,สุพรรณบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,346,287,2,2,3,6,0,11,5,0,9,18,
2566,กันยายน,สุพรรณบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,9229,8113,102,19,5,289,6,471,9,2,217,624,
2566,กันยายน,สุพรรณบุรี,รย. 8 รถยนต์รับจ้างสามล้อ,5,5,0,0,0,0,0,0,0,0,2,0,
2566,กันยายน,สุพรรณบุรี,รย. 12 รถจักรยานยนต์,19757,17524,977,250,1,1050,7,793,31,0,170,1245,
2566,กันยายน,สุพรรณบุรี,รย. 13 รถแทร็กเตอร์,486,431,25,8,0,20,0,29,0,0,0,13,
2566,กันยายน,สุพรรณบุรี,รย. 14 รถบดถนน,34,34,1,0,0,1,0,0,0,0,0,0,
2566,กันยายน,สุพรรณบุรี,รย. 15 รถใช้ในงานเกษตรกรรม,1,0,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,สุพรรณบุรี,รย. 16 รถพ่วง,5,5,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,สุพรรณบุรี,รย. 17 รถจักรยานยนต์สาธารณะ,32,22,0,0,2,0,0,0,6,0,0,3,
2566,กันยายน,สุราษฎร์ธานี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,17066,14612,533,60,1,501,28,1374,6,0,137,1074,
2566,กันยายน,สุราษฎร์ธานี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,432,321,6,5,1,22,0,22,12,0,5,45,
2566,กันยายน,สุราษฎร์ธานี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,12341,10790,208,53,4,323,7,845,9,0,202,696,
2566,กันยายน,สุราษฎร์ธานี,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,32,31,3,0,0,0,0,1,0,0,0,0,
2566,กันยายน,สุราษฎร์ธานี,รย. 9 รถยนต์บริการธุรกิจ,13,13,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,สุราษฎร์ธานี,รย. 10 รถยนต์บริการทัศนาจร,10,10,1,0,0,0,0,0,0,0,0,0,
2566,กันยายน,สุราษฎร์ธานี,รย. 12 รถจักรยานยนต์,23154,20044,2439,364,0,1046,2,1692,109,0,141,1316,
2566,กันยายน,สุราษฎร์ธานี,รย. 13 รถแทร็กเตอร์,224,159,26,5,0,16,0,31,6,0,2,20,
2566,กันยายน,สุราษฎร์ธานี,รย. 14 รถบดถนน,22,19,3,0,0,1,0,0,0,0,0,0,
2566,กันยายน,สุราษฎร์ธานี,รย. 16 รถพ่วง,12,9,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,สุราษฎร์ธานี,รย. 17 รถจักรยานยนต์สาธารณะ,25,25,1,0,0,0,0,0,2,0,0,3,
2566,กันยายน,สุราษฎร์ธานี,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,9,1,0,0,7,0,0,0,0,0,0,0,
2566,กันยายน,สุรินทร์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6825,5768,117,12,0,263,6,460,1,0,66,484,
2566,กันยายน,สุรินทร์,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,313,246,1,5,1,5,0,16,2,0,6,25,
2566,กันยายน,สุรินทร์,รย. 3 รถยนต์บรรทุกส่วนบุคคล,7208,6089,34,19,3,321,2,457,6,2,155,538,
2566,กันยายน,สุรินทร์,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,2,2,0,0,0,0,0,0,0,0,1,0,
2566,กันยายน,สุรินทร์,รย. 12 รถจักรยานยนต์,16308,15085,1716,214,1,241,16,1205,36,1,69,544,
2566,กันยายน,สุรินทร์,รย. 13 รถแทร็กเตอร์,408,322,46,8,0,23,0,47,1,0,1,20,
2566,กันยายน,สุรินทร์,รย. 14 รถบดถนน,29,24,2,0,0,0,0,5,0,0,0,0,
2566,กันยายน,สุรินทร์,รย. 15 รถใช้ในงานเกษตรกรรม,3,0,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,สุรินทร์,รย. 16 รถพ่วง,5,3,0,0,0,0,0,0,4,0,0,4,
2566,กันยายน,สุรินทร์,รย. 17 รถจักรยานยนต์สาธารณะ,26,23,0,0,0,0,0,0,4,0,0,4,
2566,กันยายน,หนองคาย,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,4571,3618,120,5,0,172,7,320,0,0,63,661,
2566,กันยายน,หนองคาย,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,203,136,1,2,1,9,0,8,0,0,4,40,
2566,กันยายน,หนองคาย,รย. 3 รถยนต์บรรทุกส่วนบุคคล,3326,2716,23,8,6,133,9,242,7,1,76,364,
2566,กันยายน,หนองคาย,รย. 8 รถยนต์รับจ้างสามล้อ,1,1,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,หนองคาย,รย. 12 รถจักรยานยนต์,6853,5924,843,109,0,216,13,632,7,0,58,427,
2566,กันยายน,หนองคาย,รย. 13 รถแทร็กเตอร์,121,98,31,1,0,6,0,11,5,0,1,10,
2566,กันยายน,หนองคาย,รย. 14 รถบดถนน,7,7,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,หนองคาย,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,หนองบัวลำภู,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,3071,2590,129,8,0,110,9,234,0,1,20,236,
2566,กันยายน,หนองบัวลำภู,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,113,87,2,1,0,2,0,3,1,0,0,13,
2566,กันยายน,หนองบัวลำภู,รย. 3 รถยนต์บรรทุกส่วนบุคคล,3428,2912,35,12,1,120,6,235,0,0,58,272,
2566,กันยายน,หนองบัวลำภู,รย. 12 รถจักรยานยนต์,6006,4872,756,74,0,406,2,357,433,0,31,800,
2566,กันยายน,หนองบัวลำภู,รย. 13 รถแทร็กเตอร์,250,190,54,9,0,16,0,38,2,0,0,23,
2566,กันยายน,หนองบัวลำภู,รย. 14 รถบดถนน,16,13,0,0,0,1,0,0,0,0,0,1,
2566,กันยายน,หนองบัวลำภู,รย. 15 รถใช้ในงานเกษตรกรรม,4,0,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,หนองบัวลำภู,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,หนองบัวลำภู,รย. 17 รถจักรยานยนต์สาธารณะ,1,1,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,อ่างทอง,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,3540,2941,75,7,0,176,32,225,2,0,75,356,
2566,กันยายน,อ่างทอง,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,149,117,0,0,0,7,0,3,2,0,4,11,
2566,กันยายน,อ่างทอง,รย. 3 รถยนต์บรรทุกส่วนบุคคล,2314,1941,34,7,1,118,14,143,4,0,93,228,
2566,กันยายน,อ่างทอง,รย. 8 รถยนต์รับจ้างสามล้อ,1,1,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,อ่างทอง,รย. 12 รถจักรยานยนต์,5534,4809,323,89,0,383,0,203,7,0,60,389,
2566,กันยายน,อ่างทอง,รย. 13 รถแทร็กเตอร์,52,39,4,1,0,1,0,6,0,0,0,1,
2566,กันยายน,อ่างทอง,รย. 14 รถบดถนน,3,3,0,0,0,0,0,0,2,0,0,2,
2566,กันยายน,อ่างทอง,รย. 16 รถพ่วง,2,2,0,0,0,0,0,0,0,0,0,0,
2566,กันยายน,อ่างทอง,รย. 17 รถจักรยานยนต์สาธารณะ,24,22,0,0,0,0,0,0,3,0,0,1,
2566,กันยายน,อำนาจเจริญ,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,1973,1642,81,10,0,80,6,134,5,0,32,180,
2566,กันยายน,อำนาจเจริญ,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,81,61,0,0,0,7,0,3,0,0,1,16,
2566,กันยายน,อำนาจเจริญ,รย. 3 รถยนต์บรรทุกส่วนบุคคล,2260,1951,27,5,1,69,7,159,1,0,47,166,
