ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งไม่ใช้ตลอดไป,รถแจ้งไม่ใช้ชั่วคราว,รถเปลี่ยนแปลงรายการฯ,รถดำเนินการอื่นๆ
2567,พฤษภาคม,กระบี่,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6484,5437,182,17,2,224,7,518,6,0,85,479
2567,พฤษภาคม,กระบี่,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,274,192,2,3,7,12,0,13,12,0,4,33
2567,พฤษภาคม,กระบี่,รย. 3 รถยนต์บรรทุกส่วนบุคคล,4740,4051,67,26,4,153,2,320,6,0,85,328
2567,พฤษภาคม,กระบี่,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,1,1,1,0,0,0,0,0,0,0,0,0
2567,พฤษภาคม,กระบี่,รย. 9 รถยนต์บริการธุรกิจ,4,4,0,0,0,0,0,0,0,0,0,0
2567,พฤษภาคม,กระบี่,รย. 10 รถยนต์บริการทัศนาจร,52,43,2,0,2,0,0,4,0,0,3,1
2567,พฤษภาคม,กระบี่,รย. 12 รถจักรยานยนต์,10101,8524,1425,175,3,559,1,831,9,0,70,633
2567,พฤษภาคม,กระบี่,รย. 13 รถแทร็กเตอร์,43,33,2,1,0,1,0,1,0,0,0,1
2567,พฤษภาคม,กระบี่,รย. 14 รถบดถนน,6,0,0,0,0,0,0,0,0,0,0,0
2567,พฤษภาคม,กระบี่,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0
2567,พฤษภาคม,กระบี่,รย. 17 รถจักรยานยนต์สาธารณะ,18,15,0,0,3,0,0,0,0,0,0,0
2567,พฤษภาคม,กระบี่,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,17,9,0,0,7,0,0,0,0,0,0,0
2567,พฤษภาคม,กรุงเทพมหานคร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,328550,259998,24034,893,391,4163,658,53972,596,136,3720,49607
2567,พฤษภาคม,กรุงเทพมหานคร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,12398,8880,1012,142,23,124,34,2186,85,10,271,2004
2567,พฤษภาคม,กรุงเทพมหานคร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,74445,59022,3247,230,43,1593,245,11337,236,24,2387,11011
2567,พฤษภาคม,กรุงเทพมหานคร,รย. 4 รถยนต์สามล้อส่วนบุคคล,44,42,2,0,0,0,0,1,0,0,4,0
2567,พฤษภาคม,กรุงเทพมหานคร,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,7152,5656,161,61,4,7,16,1385,2,0,452,483
2567,พฤษภาคม,กรุงเทพมหานคร,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),136,136,0,1,0,0,0,0,0,0,10,2
2567,พฤษภาคม,กรุงเทพมหานคร,รย. 8 รถยนต์รับจ้างสามล้อ,945,916,19,8,0,0,0,54,0,13,87,111
2567,พฤษภาคม,กรุงเทพมหานคร,รย. 9 รถยนต์บริการธุรกิจ,13,13,3,0,0,0,0,0,0,0,0,0
2567,พฤษภาคม,กรุงเทพมหานคร,รย. 10 รถยนต์บริการทัศนาจร,164,144,27,0,2,0,1,15,0,0,2,6
2567,พฤษภาคม,กรุงเทพมหานคร,รย. 11 รถยนต์บริการให้เช่า,2,2,0,0,0,0,0,0,0,0,0,0
2567,พฤษภาคม,กรุงเทพมหานคร,รย. 12 รถจักรยานยนต์,241538,203908,43620,2095,298,4343,350,26873,7708,19,2587,31370
2567,พฤษภาคม,กรุงเทพมหานคร,รย. 13 รถแทร็กเตอร์,22344,21354,989,18,0,292,15,858,51,2,45,997
2567,พฤษภาคม,กรุงเทพมหานคร,รย. 14 รถบดถนน,273,155,19,2,0,4,1,18,6,0,0,25
2567,พฤษภาคม,กรุงเทพมหานคร,รย. 16 รถพ่วง,198,162,92,1,0,0,1,10,0,0,7,8
2567,พฤษภาคม,กรุงเทพมหานคร,รย. 17 รถจักรยานยนต์สาธารณะ,4259,3922,50,1,186,2,0,62,22,0,25,141
2567,พฤษภาคม,กรุงเทพมหานคร,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,172,112,0,0,50,0,0,2,0,0,4,2
2567,พฤษภาคม,กาญจนบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,10037,8619,231,16,0,348,15,597,4,2,146,653
2567,พฤษภาคม,กาญจนบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,305,227,0,1,3,10,0,9,5,1,7,28
2567,พฤษภาคม,กาญจนบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,7173,6146,85,12,1,261,15,430,14,1,152,442
2567,พฤษภาคม,กาญจนบุรี,รย. 8 รถยนต์รับจ้างสามล้อ,6,6,0,0,0,0,0,0,0,0,0,0
2567,พฤษภาคม,กาญจนบุรี,รย. 12 รถจักรยานยนต์,16617,14697,1321,205,1,863,2,791,50,0,128,899
2567,พฤษภาคม,กาญจนบุรี,รย. 13 รถแทร็กเตอร์,238,184,17,7,0,9,0,38,2,0,1,14
2567,พฤษภาคม,กาญจนบุรี,รย. 16 รถพ่วง,11,11,0,0,0,0,0,0,0,0,0,0
2567,พฤษภาคม,กาญจนบุรี,รย. 17 รถจักรยานยนต์สาธารณะ,21,16,0,0,0,0,0,0,2,0,0,2
2567,พฤษภาคม,กาฬสินธุ์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6207,5313,185,8,0,270,32,404,1,0,99,503
2567,พฤษภาคม,กาฬสินธุ์,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,273,208,3,2,7,9,1,14,0,0,2,20
2567,พฤษภาคม,กาฬสินธุ์,รย. 3 รถยนต์บรรทุกส่วนบุคคล,6050,5104,72,23,2,287,42,444,5,0,154,524
2567,พฤษภาคม,กาฬสินธุ์,รย. 12 รถจักรยานยนต์,11179,9884,1856,181,0,418,1,971,17,0,79,639
2567,พฤษภาคม,กาฬสินธุ์,รย. 13 รถแทร็กเตอร์,412,311,131,13,0,29,0,85,1,0,6,21
2567,พฤษภาคม,กาฬสินธุ์,รย. 15 รถใช้ในงานเกษตรกรรม,4,0,0,0,0,0,0,0,0,0,0,0
2567,พฤษภาคม,กาฬสินธุ์,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0
2567,พฤษภาคม,กาฬสินธุ์,รย. 17 รถจักรยานยนต์สาธารณะ,1,1,0,0,0,0,0,0,0,0,0,0
2567,พฤษภาคม,กำแพงเพชร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6928,5888,193,7,0,278,8,471,5,2,68,471
2567,พฤษภาคม,กำแพงเพชร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,295,201,3,3,5,14,0,17,1,1,7,23
2567,พฤษภาคม,กำแพงเพชร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,6466,5530,58,10,0,237,4,433,3,0,132,411
2567,พฤษภาคม,กำแพงเพชร,รย. 12 รถจักรยานยนต์,16047,14462,1023,192,2,566,4,797,4,2,90,721
2567,พฤษภาคม,กำแพงเพชร,รย. 13 รถแทร็กเตอร์,924,758,169,16,0,50,0,98,0,0,4,50
2567,พฤษภาคม,กำแพงเพชร,รย. 14 รถบดถนน,22,20,0,0,0,0,0,0,0,0,0,0
2567,พฤษภาคม,กำแพงเพชร,รย. 15 รถใช้ในงานเกษตรกรรม,4,0,0,0,0,0,0,0,0,0,0,0
2567,พฤษภาคม,กำแพงเพชร,รย. 16 รถพ่วง,5,4,0,0,0,0,0,0,0,0,0,0
2567,พฤษภาคม,กำแพงเพชร,รย. 17 รถจักรยานยนต์สาธารณะ,8,7,0,0,0,0,0,0,1,0,0,1
2567,พฤษภาคม,ขอนแก่น,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,23119,19585,815,31,0,745,33,1978,16,2,218,2011
2567,พฤษภาคม,ขอนแก่น,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,817,561,10,5,3,31,3,48,9,0,5,85
2567,พฤษภาคม,ขอนแก่น,รย. 3 รถยนต์บรรทุกส่วนบุคคล,15663,13369,197,42,3,504,17,1241,18,1,353,1253
2567,พฤษภาคม,ขอนแก่น,รย. 4 รถยนต์สามล้อส่วนบุคคล,1,1,0,0,0,0,0,0,0,0,0,0
2567,พฤษภาคม,ขอนแก่น,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,77,73,50,0,0,0,0,2,2,0,0,3
2567,พฤษภาคม,ขอนแก่น,รย. 8 รถยนต์รับจ้างสามล้อ,16,14,0,0,0,0,0,1,0,2,1,0
2567,พฤษภาคม,ขอนแก่น,รย. 12 รถจักรยานยนต์,29766,25598,3928,393,0,1155,12,2321,570,0,181,2239
2567,พฤษภาคม,ขอนแก่น,รย. 13 รถแทร็กเตอร์,768,595,147,3,0,34,2,112,2,1,3,35
2567,พฤษภาคม,ขอนแก่น,รย. 14 รถบดถนน,20,17,0,0,0,0,0,0,0,1,0,1
2567,พฤษภาคม,ขอนแก่น,รย. 15 รถใช้ในงานเกษตรกรรม,6,0,0,0,0,0,0,0,0,0,0,0
2567,พฤษภาคม,ขอนแก่น,รย. 16 รถพ่วง,5,1,0,0,0,0,0,0,4,0,0,4
2567,พฤษภาคม,ขอนแก่น,รย. 17 รถจักรยานยนต์สาธารณะ,6,5,0,0,0,0,0,0,2,0,0,2
2567,พฤษภาคม,จันทบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,9373,8136,261,12,1,236,11,671,2,2,76,587
2567,พฤษภาคม,จันทบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,304,235,5,3,0,8,0,11,0,1,2,32
2567,พฤษภาคม,จันทบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,9689,8664,155,27,1,238,2,508,5,2,272,544
2567,พฤษภาคม,จันทบุรี,รย. 4 รถยนต์สามล้อส่วนบุคคล,2,2,1,0,0,0,0,0,0,0,0,0
2567,พฤษภาคม,จันทบุรี,รย. 12 รถจักรยานยนต์,15706,14143,1811,137,0,487,3,873,7,0,92,804
2567,พฤษภาคม,จันทบุรี,รย. 13 รถแทร็กเตอร์,197,158,18,0,0,4,0,10,0,1,0,10
2567,พฤษภาคม,จันทบุรี,รย. 14 รถบดถนน,8,7,0,0,0,0,0,3,0,0,0,0
