ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งไม่ใช้ตลอดไป,รถแจ้งไม่ใช้ชั่วคราว,รถเปลี่ยนแปลงรายการฯ,รถดำเนินการอื่นๆ,
2566,สิงหาคม,ปัตตานี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,250,174,5,1,3,11,0,13,3,0,3,23,
2566,สิงหาคม,ปัตตานี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,3213,2786,33,8,2,105,2,191,1,0,60,227,
2566,สิงหาคม,ปัตตานี,รย. 9 รถยนต์บริการธุรกิจ,21,21,0,0,0,0,0,0,0,0,3,1,
2566,สิงหาคม,ปัตตานี,รย. 12 รถจักรยานยนต์,12488,11299,1196,177,1,282,1,1189,12,0,30,514,
2566,สิงหาคม,ปัตตานี,รย. 13 รถแทร็กเตอร์,40,33,2,0,0,2,0,0,1,0,0,2,
2566,สิงหาคม,ปัตตานี,รย. 14 รถบดถนน,25,24,1,1,0,0,0,0,0,0,0,0,
2566,สิงหาคม,ปัตตานี,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,ปัตตานี,รย. 17 รถจักรยานยนต์สาธารณะ,37,36,1,0,0,0,0,1,0,0,0,0,
2566,สิงหาคม,พระนครศรีอยุธยา,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,15320,13189,562,22,0,656,24,1030,7,1,266,1272,
2566,สิงหาคม,พระนครศรีอยุธยา,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,618,530,1,5,2,18,0,15,3,0,20,31,
2566,สิงหาคม,พระนครศรีอยุธยา,รย. 3 รถยนต์บรรทุกส่วนบุคคล,7362,6146,141,14,3,326,9,527,4,0,279,756,
2566,สิงหาคม,พระนครศรีอยุธยา,รย. 8 รถยนต์รับจ้างสามล้อ,67,60,0,3,0,0,0,9,0,0,12,1,
2566,สิงหาคม,พระนครศรีอยุธยา,รย. 12 รถจักรยานยนต์,18011,15806,2426,171,15,769,8,1089,79,1,166,1270,
2566,สิงหาคม,พระนครศรีอยุธยา,รย. 13 รถแทร็กเตอร์,81,70,7,0,0,2,0,4,1,0,0,3,
2566,สิงหาคม,พระนครศรีอยุธยา,รย. 14 รถบดถนน,12,12,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,พระนครศรีอยุธยา,รย. 15 รถใช้ในงานเกษตรกรรม,1,0,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,พระนครศรีอยุธยา,รย. 16 รถพ่วง,8,8,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,พระนครศรีอยุธยา,รย. 17 รถจักรยานยนต์สาธารณะ,203,193,5,0,1,0,0,7,5,0,0,5,
2566,สิงหาคม,พะเยา,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,5461,4601,137,4,0,200,24,461,2,0,87,444,
2566,สิงหาคม,พะเยา,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,182,128,4,1,1,5,1,10,4,0,1,19,
2566,สิงหาคม,พะเยา,รย. 3 รถยนต์บรรทุกส่วนบุคคล,4608,4019,49,8,0,108,4,318,4,0,105,294,
2566,สิงหาคม,พะเยา,รย. 12 รถจักรยานยนต์,10642,9804,610,80,1,135,9,700,15,0,134,334,
2566,สิงหาคม,พะเยา,รย. 13 รถแทร็กเตอร์,199,170,26,2,0,8,0,12,2,0,1,9,
2566,สิงหาคม,พะเยา,รย. 14 รถบดถนน,21,21,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,พะเยา,รย. 17 รถจักรยานยนต์สาธารณะ,4,3,0,0,1,0,0,0,0,0,0,0,
2566,สิงหาคม,พังงา,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,3086,2751,64,4,1,73,1,135,1,0,30,140,
2566,สิงหาคม,พังงา,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,123,83,3,2,1,5,0,5,16,0,0,20,
2566,สิงหาคม,พังงา,รย. 3 รถยนต์บรรทุกส่วนบุคคล,2146,1940,58,2,0,31,1,93,2,0,45,102,
2566,สิงหาคม,พังงา,รย. 9 รถยนต์บริการธุรกิจ,19,17,0,0,0,0,0,2,0,0,3,1,
2566,สิงหาคม,พังงา,รย. 10 รถยนต์บริการทัศนาจร,3,3,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,พังงา,รย. 12 รถจักรยานยนต์,5894,5164,429,58,0,237,1,304,7,0,40,292,
2566,สิงหาคม,พังงา,รย. 13 รถแทร็กเตอร์,26,19,1,0,0,3,0,0,1,0,0,0,
2566,สิงหาคม,พังงา,รย. 14 รถบดถนน,5,1,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,พังงา,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,พังงา,รย. 17 รถจักรยานยนต์สาธารณะ,6,6,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,พัทลุง,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,5948,5211,149,9,0,157,6,391,7,0,69,352,
2566,สิงหาคม,พัทลุง,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,152,123,0,2,0,3,0,4,2,0,3,7,
2566,สิงหาคม,พัทลุง,รย. 3 รถยนต์บรรทุกส่วนบุคคล,4368,3933,48,12,0,90,0,239,1,0,60,267,
2566,สิงหาคม,พัทลุง,รย. 12 รถจักรยานยนต์,13170,12050,1072,106,3,378,1,758,8,0,88,629,
2566,สิงหาคม,พัทลุง,รย. 13 รถแทร็กเตอร์,80,68,3,3,0,4,0,4,0,0,0,2,
2566,สิงหาคม,พัทลุง,รย. 14 รถบดถนน,16,15,0,0,0,0,0,2,0,0,2,2,
2566,สิงหาคม,พัทลุง,รย. 16 รถพ่วง,3,3,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,พัทลุง,รย. 17 รถจักรยานยนต์สาธารณะ,17,11,1,0,1,0,0,3,0,0,0,3,
2566,สิงหาคม,พิจิตร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,4602,3984,121,8,0,202,11,257,2,0,57,364,
2566,สิงหาคม,พิจิตร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,182,136,0,0,1,10,1,7,2,1,4,12,
2566,สิงหาคม,พิจิตร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,4302,3668,43,15,0,192,9,273,3,3,101,320,
2566,สิงหาคม,พิจิตร,รย. 12 รถจักรยานยนต์,12060,10983,871,149,0,334,8,716,9,0,68,498,
2566,สิงหาคม,พิจิตร,รย. 13 รถแทร็กเตอร์,419,355,41,10,0,15,0,37,2,0,1,16,
2566,สิงหาคม,พิจิตร,รย. 14 รถบดถนน,23,23,0,0,0,0,0,0,0,0,0,1,
2566,สิงหาคม,พิจิตร,รย. 15 รถใช้ในงานเกษตรกรรม,10,0,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,พิจิตร,รย. 16 รถพ่วง,3,1,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,พิจิตร,รย. 17 รถจักรยานยนต์สาธารณะ,3,3,0,0,0,0,0,0,1,0,0,1,
2566,สิงหาคม,พิษณุโลก,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,13503,11102,539,31,0,651,30,1237,10,6,250,1349,
2566,สิงหาคม,พิษณุโลก,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,396,283,11,3,0,16,1,32,1,0,4,39,
2566,สิงหาคม,พิษณุโลก,รย. 3 รถยนต์บรรทุกส่วนบุคคล,8632,7347,205,25,0,354,9,637,5,2,282,669,
2566,สิงหาคม,พิษณุโลก,รย. 4 รถยนต์สามล้อส่วนบุคคล,1,1,0,1,0,0,0,0,0,0,0,0,
2566,สิงหาคม,พิษณุโลก,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,20,20,0,0,0,0,0,2,2,0,0,0,
2566,สิงหาคม,พิษณุโลก,รย. 8 รถยนต์รับจ้างสามล้อ,11,11,0,1,0,0,0,1,0,0,2,0,
2566,สิงหาคม,พิษณุโลก,รย. 12 รถจักรยานยนต์,23740,21474,1640,261,0,745,6,1169,42,0,161,1037,
2566,สิงหาคม,พิษณุโลก,รย. 13 รถแทร็กเตอร์,676,581,85,7,0,23,0,51,0,0,3,32,
2566,สิงหาคม,พิษณุโลก,รย. 14 รถบดถนน,17,12,0,0,0,1,0,1,0,0,0,2,
2566,สิงหาคม,พิษณุโลก,รย. 15 รถใช้ในงานเกษตรกรรม,219,0,0,1,0,0,0,4,0,0,2,1,
2566,สิงหาคม,พิษณุโลก,รย. 16 รถพ่วง,5,5,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,พิษณุโลก,รย. 17 รถจักรยานยนต์สาธารณะ,13,11,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,เพชรบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,8188,6876,280,13,0,331,32,624,2,1,144,683,
2566,สิงหาคม,เพชรบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,243,204,0,5,3,6,0,8,1,0,8,17,
2566,สิงหาคม,เพชรบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,5278,4514,109,12,1,171,9,374,5,0,161,414,
2566,สิงหาคม,เพชรบุรี,รย. 12 รถจักรยานยนต์,14313,12823,1530,184,3,433,2,854,88,0,133,737,
2566,สิงหาคม,เพชรบุรี,รย. 13 รถแทร็กเตอร์,80,62,5,2,0,6,0,7,1,0,1,7,
2566,สิงหาคม,เพชรบุรี,รย. 14 รถบดถนน,9,9,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,เพชรบุรี,รย. 16 รถพ่วง,2,2,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,เพชรบุรี,รย. 17 รถจักรยานยนต์สาธารณะ,39,35,0,0,0,0,0,0,0,0,0,1,
2566,สิงหาคม,เพชรบูรณ์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,7597,6422,182,17,0,336,11,533,5,7,96,567,
2566,สิงหาคม,เพชรบูรณ์,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,249,192,1,3,0,13,1,11,4,0,1,18,
2566,สิงหาคม,เพชรบูรณ์,รย. 3 รถยนต์บรรทุกส่วนบุคคล,8602,7329,60,19,3,318,8,644,6,1,199,616,
2566,สิงหาคม,เพชรบูรณ์,รย. 4 รถยนต์สามล้อส่วนบุคคล,1,1,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,เพชรบูรณ์,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,1,1,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,เพชรบูรณ์,รย. 12 รถจักรยานยนต์,19546,17513,1189,278,0,682,6,1144,76,1,132,885,
2566,สิงหาคม,เพชรบูรณ์,รย. 13 รถแทร็กเตอร์,1304,1135,81,25,0,55,0,98,5,0,1,54,
2566,สิงหาคม,เพชรบูรณ์,รย. 14 รถบดถนน,32,29,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,เพชรบูรณ์,รย. 15 รถใช้ในงานเกษตรกรรม,9,0,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,เพชรบูรณ์,รย. 16 รถพ่วง,6,5,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,เพชรบูรณ์,รย. 17 รถจักรยานยนต์สาธารณะ,17,15,0,0,0,0,0,0,3,0,0,2,
2566,สิงหาคม,แพร่,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,5270,4350,144,5,0,215,8,457,3,3,45,423,
2566,สิงหาคม,แพร่,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,161,121,2,0,1,6,0,11,1,0,1,11,
2566,สิงหาคม,แพร่,รย. 3 รถยนต์บรรทุกส่วนบุคคล,4244,3666,40,13,0,108,7,312,3,0,96,258,
2566,สิงหาคม,แพร่,รย. 4 รถยนต์สามล้อส่วนบุคคล,1,1,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,แพร่,รย. 12 รถจักรยานยนต์,11460,10546,801,97,0,210,7,523,2,2,25,433,
2566,สิงหาคม,แพร่,รย. 13 รถแทร็กเตอร์,161,136,13,7,0,8,0,9,0,0,0,4,
2566,สิงหาคม,แพร่,รย. 14 รถบดถนน,6,4,0,0,0,0,0,0,0,0,0,1,
2566,สิงหาคม,แพร่,รย. 16 รถพ่วง,3,1,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,แพร่,รย. 17 รถจักรยานยนต์สาธารณะ,7,5,0,0,0,0,0,0,1,0,0,1,
2566,สิงหาคม,ภูเก็ต,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,13067,10726,967,22,24,451,19,1307,2,2,151,1188,
2566,สิงหาคม,ภูเก็ต,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,334,211,13,6,2,7,0,17,77,0,5,86,
2566,สิงหาคม,ภูเก็ต,รย. 3 รถยนต์บรรทุกส่วนบุคคล,3293,2791,134,9,1,74,2,306,2,0,82,268,
2566,สิงหาคม,ภูเก็ต,รย. 4 รถยนต์สามล้อส่วนบุคคล,1,0,0,0,0,0,0,1,0,0,0,0,
2566,สิงหาคม,ภูเก็ต,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,31,25,10,0,0,6,0,0,0,0,1,0,
2566,สิงหาคม,ภูเก็ต,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),53,48,0,0,0,0,0,5,0,0,6,6,
2566,สิงหาคม,ภูเก็ต,รย. 9 รถยนต์บริการธุรกิจ,186,153,13,0,10,14,0,10,1,0,7,6,
2566,สิงหาคม,ภูเก็ต,รย. 10 รถยนต์บริการทัศนาจร,179,157,12,0,1,8,0,8,2,0,8,10,
2566,สิงหาคม,ภูเก็ต,รย. 12 รถจักรยานยนต์,22528,18159,2265,247,3,1482,1,1540,20,0,142,2147,
2566,สิงหาคม,ภูเก็ต,รย. 13 รถแทร็กเตอร์,23,21,2,1,0,1,0,1,0,0,0,1,
2566,สิงหาคม,ภูเก็ต,รย. 14 รถบดถนน,1,1,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,ภูเก็ต,รย. 16 รถพ่วง,3,3,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,ภูเก็ต,รย. 17 รถจักรยานยนต์สาธารณะ,71,67,0,0,1,2,0,0,2,0,0,3,
2566,สิงหาคม,ภูเก็ต,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,247,77,0,0,165,0,0,3,0,0,4,2,
2566,สิงหาคม,มหาสารคาม,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6986,6014,210,10,0,184,16,493,3,0,67,464,
2566,สิงหาคม,มหาสารคาม,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,235,185,2,2,3,6,1,11,1,1,1,14,
2566,สิงหาคม,มหาสารคาม,รย. 3 รถยนต์บรรทุกส่วนบุคคล,6219,5415,53,8,4,187,10,436,2,0,162,406,
2566,สิงหาคม,มหาสารคาม,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,1,0,0,0,0,0,0,0,1,0,0,1,
2566,สิงหาคม,มหาสารคาม,รย. 12 รถจักรยานยนต์,14299,12305,2190,159,0,373,7,1537,293,0,118,1423,
2566,สิงหาคม,มหาสารคาม,รย. 13 รถแทร็กเตอร์,248,194,44,9,0,17,0,38,0,0,0,17,
2566,สิงหาคม,มหาสารคาม,รย. 14 รถบดถนน,8,7,3,0,0,0,0,1,0,0,0,1,
2566,สิงหาคม,มหาสารคาม,รย. 15 รถใช้ในงานเกษตรกรรม,2,0,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,มหาสารคาม,รย. 17 รถจักรยานยนต์สาธารณะ,5,4,0,0,0,0,0,0,4,0,0,3,
2566,สิงหาคม,มุกดาหาร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,3112,2410,94,6,0,88,6,271,2,0,20,433,
2566,สิงหาคม,มุกดาหาร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,141,83,2,0,0,3,0,9,0,0,0,45,
2566,สิงหาคม,มุกดาหาร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,3091,2493,37,4,2,135,3,237,2,0,59,365,
2566,สิงหาคม,มุกดาหาร,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,1,1,0,0,0,0,0,0,1,0,0,0,
2566,สิงหาคม,มุกดาหาร,รย. 8 รถยนต์รับจ้างสามล้อ,1,0,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,มุกดาหาร,รย. 12 รถจักรยานยนต์,7516,5688,700,91,0,478,65,1118,38,0,123,617,
2566,สิงหาคม,มุกดาหาร,รย. 13 รถแทร็กเตอร์,107,81,21,3,0,5,1,10,0,0,0,8,
2566,สิงหาคม,มุกดาหาร,รย. 14 รถบดถนน,5,4,0,0,0,0,0,1,0,0,0,0,
2566,สิงหาคม,มุกดาหาร,รย. 16 รถพ่วง,3,2,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,มุกดาหาร,รย. 17 รถจักรยานยนต์สาธารณะ,1,0,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,แม่ฮ่องสอน,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,1046,943,11,1,0,23,0,22,0,0,6,29,
2566,สิงหาคม,แม่ฮ่องสอน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,62,36,1,0,0,1,0,0,1,0,2,4,
2566,สิงหาคม,แม่ฮ่องสอน,รย. 3 รถยนต์บรรทุกส่วนบุคคล,1429,1334,15,4,1,25,1,31,0,0,32,28,
2566,สิงหาคม,แม่ฮ่องสอน,รย. 8 รถยนต์รับจ้างสามล้อ,1,1,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,แม่ฮ่องสอน,รย. 12 รถจักรยานยนต์,4960,4465,311,28,1,195,0,178,1,0,14,207,
2566,สิงหาคม,แม่ฮ่องสอน,รย. 13 รถแทร็กเตอร์,34,16,0,0,0,4,0,0,2,0,0,6,
2566,สิงหาคม,แม่ฮ่องสอน,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,แม่ฮ่องสอน,รย. 17 รถจักรยานยนต์สาธารณะ,7,7,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,ยโสธร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,4386,3862,96,2,0,124,7,279,1,0,59,314,
2566,สิงหาคม,ยโสธร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,228,192,5,2,3,3,0,10,1,0,2,12,
2566,สิงหาคม,ยโสธร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,5557,4868,44,17,1,169,6,375,2,0,141,362,
2566,สิงหาคม,ยโสธร,รย. 12 รถจักรยานยนต์,9024,8348,645,106,0,190,1,554,10,0,81,269,
2566,สิงหาคม,ยโสธร,รย. 13 รถแทร็กเตอร์,272,212,36,5,0,22,1,23,1,0,3,20,
2566,สิงหาคม,ยโสธร,รย. 14 รถบดถนน,19,18,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,ยโสธร,รย. 15 รถใช้ในงานเกษตรกรรม,3,0,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,ยโสธร,รย. 17 รถจักรยานยนต์สาธารณะ,2,2,0,0,0,0,0,0,1,0,0,1,
2566,สิงหาคม,ยะลา,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,5878,4876,84,11,0,259,9,345,2,0,37,561,
2566,สิงหาคม,ยะลา,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,174,126,0,1,0,6,1,6,3,0,2,19,
2566,สิงหาคม,ยะลา,รย. 3 รถยนต์บรรทุกส่วนบุคคล,3670,3218,65,9,1,111,5,197,6,0,47,267,
2566,สิงหาคม,ยะลา,รย. 12 รถจักรยานยนต์,14177,13047,1836,202,0,179,1,1382,23,0,24,640,
2566,สิงหาคม,ยะลา,รย. 13 รถแทร็กเตอร์,43,35,3,3,0,2,0,3,1,0,0,5,
2566,สิงหาคม,ยะลา,รย. 14 รถบดถนน,9,8,1,0,0,0,0,1,0,0,0,0,
2566,สิงหาคม,ยะลา,รย. 16 รถพ่วง,2,2,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,ยะลา,รย. 17 รถจักรยานยนต์สาธารณะ,1,1,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,ร้อยเอ็ด,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,9447,8032,267,12,1,381,11,650,7,0,117,724,
2566,สิงหาคม,ร้อยเอ็ด,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,340,277,3,0,1,12,1,10,1,0,5,19,
2566,สิงหาคม,ร้อยเอ็ด,รย. 3 รถยนต์บรรทุกส่วนบุคคล,8735,7486,69,30,4,320,12,628,2,0,223,571,
2566,สิงหาคม,ร้อยเอ็ด,รย. 9 รถยนต์บริการธุรกิจ,1,0,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,ร้อยเอ็ด,รย. 12 รถจักรยานยนต์,15551,13839,1660,319,0,568,19,1672,82,0,105,766,
2566,สิงหาคม,ร้อยเอ็ด,รย. 13 รถแทร็กเตอร์,388,317,88,8,0,21,1,51,0,0,5,14,
2566,สิงหาคม,ร้อยเอ็ด,รย. 14 รถบดถนน,24,23,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,ร้อยเอ็ด,รย. 15 รถใช้ในงานเกษตรกรรม,11,0,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,ร้อยเอ็ด,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,ระนอง,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,2156,1845,54,0,0,59,7,149,1,3,11,129,
2566,สิงหาคม,ระนอง,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,59,39,1,1,0,0,0,2,1,0,0,4,
2566,สิงหาคม,ระนอง,รย. 3 รถยนต์บรรทุกส่วนบุคคล,2166,1911,38,5,0,44,5,117,2,0,30,123,
2566,สิงหาคม,ระนอง,รย. 12 รถจักรยานยนต์,4754,4310,681,61,0,129,3,313,3,0,29,188,
2566,สิงหาคม,ระนอง,รย. 13 รถแทร็กเตอร์,26,21,0,0,0,3,0,0,0,0,0,3,
2566,สิงหาคม,ระนอง,รย. 14 รถบดถนน,5,4,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,ระนอง,รย. 17 รถจักรยานยนต์สาธารณะ,19,19,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,ระยอง,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,22694,19180,942,26,1,913,31,1879,12,3,283,2071,
2566,สิงหาคม,ระยอง,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,641,515,9,7,6,21,0,31,5,0,12,66,
2566,สิงหาคม,ระยอง,รย. 3 รถยนต์บรรทุกส่วนบุคคล,11126,9533,294,29,4,374,21,847,9,3,313,929,
2566,สิงหาคม,ระยอง,รย. 4 รถยนต์สามล้อส่วนบุคคล,8,8,0,0,1,0,0,0,0,0,0,0,
2566,สิงหาคม,ระยอง,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,2,2,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,ระยอง,รย. 12 รถจักรยานยนต์,29333,25392,4124,360,4,1207,31,2357,29,3,119,2464,
2566,สิงหาคม,ระยอง,รย. 13 รถแทร็กเตอร์,312,261,92,1,0,10,1,23,2,0,1,15,
2566,สิงหาคม,ระยอง,รย. 14 รถบดถนน,11,9,0,0,0,1,0,0,0,0,0,1,
2566,สิงหาคม,ระยอง,รย. 16 รถพ่วง,9,8,1,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,ระยอง,รย. 17 รถจักรยานยนต์สาธารณะ,54,51,0,0,1,0,0,0,1,0,0,2,
2566,สิงหาคม,ราชบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,14153,12506,229,16,0,360,23,810,6,4,212,802,
2566,สิงหาคม,ราชบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,531,450,3,9,0,10,0,11,5,0,5,28,
2566,สิงหาคม,ราชบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,9654,8415,116,18,2,321,6,584,23,0,311,616,
2566,สิงหาคม,ราชบุรี,รย. 8 รถยนต์รับจ้างสามล้อ,7,7,0,0,0,0,0,0,0,0,1,0,
2566,สิงหาคม,ราชบุรี,รย. 12 รถจักรยานยนต์,23275,20706,2270,271,3,981,21,1205,28,2,259,1451,
2566,สิงหาคม,ราชบุรี,รย. 13 รถแทร็กเตอร์,240,209,9,0,0,12,0,1,12,1,0,8,
2566,สิงหาคม,ราชบุรี,รย. 14 รถบดถนน,53,49,4,0,0,0,0,0,2,0,0,0,
2566,สิงหาคม,ราชบุรี,รย. 16 รถพ่วง,8,7,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,ราชบุรี,รย. 17 รถจักรยานยนต์สาธารณะ,72,65,0,0,1,1,0,0,5,0,0,2,
2566,สิงหาคม,ลพบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,10273,8723,264,17,1,446,24,701,11,4,128,915,
2566,สิงหาคม,ลพบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,359,285,1,3,1,6,0,9,4,0,6,20,
2566,สิงหาคม,ลพบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,6433,5614,72,26,3,180,10,422,8,1,134,466,
2566,สิงหาคม,ลพบุรี,รย. 12 รถจักรยานยนต์,16262,14478,1703,245,3,593,147,880,149,1,99,872,
2566,สิงหาคม,ลพบุรี,รย. 13 รถแทร็กเตอร์,1110,1005,105,5,0,38,0,59,1,0,0,40,
2566,สิงหาคม,ลพบุรี,รย. 14 รถบดถนน,17,17,1,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,ลพบุรี,รย. 15 รถใช้ในงานเกษตรกรรม,6,0,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,ลพบุรี,รย. 16 รถพ่วง,11,9,0,0,0,0,0,0,0,0,0,0,
2566,สิงหาคม,ลพบุรี,รย. 17 รถจักรยานยนต์สาธารณะ,75,68,5,0,2,1,0,4,0,0,0,0,
2566,สิงหาคม,ลำปาง,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,10021,8325,247,12,0,351,35,887,9,2,98,808,
2566,สิงหาคม,ลำปาง,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,382,252,3,4,2,15,1,22,13,0,2,43,
