ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งไม่ใช้ตลอดไป,รถแจ้งไม่ใช้ชั่วคราว,รถเปลี่ยนแปลงรายการฯ,รถดำเนินการอื่นๆ
2568,ตุลาคม,กระบี่,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6561,5514,235,12,13,214,5,474,3,0,27,468
2568,ตุลาคม,กระบี่,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,245,171,3,8,2,6,0,16,17,0,1,35
2568,ตุลาคม,กระบี่,รย. 3 รถยนต์บรรทุกส่วนบุคคล,4536,3921,95,18,0,100,2,328,1,0,65,297
2568,ตุลาคม,กระบี่,รย. 4 รถยนต์สามล้อส่วนบุคคล,1,1,1,0,0,0,0,0,0,0,0,0
2568,ตุลาคม,กระบี่,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,15,14,5,0,0,0,0,0,0,0,1,0
2568,ตุลาคม,กระบี่,รย. 9 รถยนต์บริการธุรกิจ,10,10,10,0,0,0,0,0,0,0,0,0
2568,ตุลาคม,กระบี่,รย. 10 รถยนต์บริการทัศนาจร,27,24,0,0,1,0,0,1,0,0,1,0
2568,ตุลาคม,กระบี่,รย. 12 รถจักรยานยนต์,9525,7916,1240,141,3,520,0,808,3,0,49,629
2568,ตุลาคม,กระบี่,รย. 13 รถแทร็กเตอร์,51,41,0,0,0,8,0,1,0,0,0,3
2568,ตุลาคม,กระบี่,รย. 14 รถบดถนน,1,1,0,0,0,0,0,0,0,0,0,0
2568,ตุลาคม,กระบี่,รย. 16 รถพ่วง,4,4,0,0,0,0,0,0,0,0,0,0
2568,ตุลาคม,กระบี่,รย. 17 รถจักรยานยนต์สาธารณะ,18,13,0,0,4,0,0,0,0,0,0,0
2568,ตุลาคม,กระบี่,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,55,19,0,0,30,0,0,1,0,0,1,1
2568,ตุลาคม,กรุงเทพมหานคร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,323396,253842,23559,933,572,4027,412,50485,811,116,3019,51664
2568,ตุลาคม,กรุงเทพมหานคร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,11593,8106,832,169,24,106,21,2131,120,26,197,2167
2568,ตุลาคม,กรุงเทพมหานคร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,68484,53769,2452,251,97,1358,162,9752,355,14,2108,10676
2568,ตุลาคม,กรุงเทพมหานคร,รย. 4 รถยนต์สามล้อส่วนบุคคล,39,36,5,0,0,0,0,1,1,0,4,2
2568,ตุลาคม,กรุงเทพมหานคร,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,5894,4920,478,43,8,5,23,617,1,0,243,759
2568,ตุลาคม,กรุงเทพมหานคร,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),37,36,0,0,0,0,0,1,0,0,3,0
2568,ตุลาคม,กรุงเทพมหานคร,รย. 8 รถยนต์รับจ้างสามล้อ,357,333,2,6,0,0,0,25,0,6,21,36
2568,ตุลาคม,กรุงเทพมหานคร,รย. 9 รถยนต์บริการธุรกิจ,33,31,0,0,0,0,0,0,3,0,0,2
2568,ตุลาคม,กรุงเทพมหานคร,รย. 10 รถยนต์บริการทัศนาจร,169,144,20,0,5,0,0,24,0,0,7,13
