ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งไม่ใช้ตลอดไป,รถแจ้งไม่ใช้ชั่วคราว,รถเปลี่ยนแปลงรายการฯ,รถดำเนินการอื่นๆ
2567,ตุลาคม,กระบี่,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6402,5399,134,10,1,233,9,466,2,0,74,481
2567,ตุลาคม,กระบี่,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,274,189,2,5,1,16,0,18,11,0,5,34
2567,ตุลาคม,กระบี่,รย. 3 รถยนต์บรรทุกส่วนบุคคล,4568,3969,53,14,1,119,2,303,9,0,84,283
2567,ตุลาคม,กระบี่,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,5,5,0,0,0,0,0,0,0,0,1,0
2567,ตุลาคม,กระบี่,รย. 9 รถยนต์บริการธุรกิจ,2,2,0,0,0,0,0,0,0,0,0,0
2567,ตุลาคม,กระบี่,รย. 10 รถยนต์บริการทัศนาจร,30,27,1,0,0,0,0,2,0,0,0,0
2567,ตุลาคม,กระบี่,รย. 12 รถจักรยานยนต์,10046,8122,1138,170,2,639,2,932,5,0,67,758
2567,ตุลาคม,กระบี่,รย. 13 รถแทร็กเตอร์,49,32,4,0,0,4,0,0,0,0,0,4
2567,ตุลาคม,กระบี่,รย. 14 รถบดถนน,1,1,0,0,0,0,0,0,0,0,0,0
2567,ตุลาคม,กระบี่,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0
2567,ตุลาคม,กระบี่,รย. 17 รถจักรยานยนต์สาธารณะ,15,13,1,0,1,1,0,0,0,0,0,0
2567,ตุลาคม,กระบี่,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,22,10,0,0,9,0,0,0,0,0,1,0
2567,ตุลาคม,กรุงเทพมหานคร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,311070,241302,19090,923,544,4143,593,52550,549,132,4249,48228
2567,ตุลาคม,กรุงเทพมหานคร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,11889,8552,815,114,20,114,21,2132,94,9,256,1862
2567,ตุลาคม,กรุงเทพมหานคร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,70897,55293,2823,204,57,1465,233,10696,406,31,2234,10755
2567,ตุลาคม,กรุงเทพมหานคร,รย. 4 รถยนต์สามล้อส่วนบุคคล,53,39,0,0,0,0,0,2,0,11,0,13
2567,ตุลาคม,กรุงเทพมหานคร,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,5979,5130,146,54,3,1,3,669,3,0,352,461
2567,ตุลาคม,กรุงเทพมหานคร,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),61,60,0,0,0,0,0,2,0,0,5,0
2567,ตุลาคม,กรุงเทพมหานคร,รย. 8 รถยนต์รับจ้างสามล้อ,279,259,1,10,0,0,1,22,0,1,37,50
2567,ตุลาคม,กรุงเทพมหานคร,รย. 9 รถยนต์บริการธุรกิจ,237,235,2,0,0,0,0,1,0,0,0,1
2567,ตุลาคม,กรุงเทพมหานคร,รย. 10 รถยนต์บริการทัศนาจร,148,117,14,0,0,0,0,24,0,0,9,11
2567,ตุลาคม,กรุงเทพมหานคร,รย. 11 รถยนต์บริการให้เช่า,6,6,0,0,0,0,0,0,0,0,0,0
