ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งไม่ใช้ตลอดไป,รถแจ้งไม่ใช้ชั่วคราว,รถเปลี่ยนแปลงรายการฯ,รถดำเนินการอื่นๆ
2568,กุมภาพันธ์,กระบี่,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6746,5821,205,5,2,215,10,447,3,0,82,407
2568,กุมภาพันธ์,กระบี่,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,213,168,2,5,3,3,0,10,7,0,1,19
2568,กุมภาพันธ์,กระบี่,รย. 3 รถยนต์บรรทุกส่วนบุคคล,4352,3827,60,23,1,99,0,257,2,0,71,244
2568,กุมภาพันธ์,กระบี่,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,1,1,0,0,0,0,0,0,0,0,0,0
2568,กุมภาพันธ์,กระบี่,รย. 9 รถยนต์บริการธุรกิจ,9,7,0,0,0,0,0,0,0,0,0,1
2568,กุมภาพันธ์,กระบี่,รย. 10 รถยนต์บริการทัศนาจร,49,44,1,0,1,0,0,1,1,0,0,2
2568,กุมภาพันธ์,กระบี่,รย. 12 รถจักรยานยนต์,9210,7651,1316,104,2,519,0,725,1,0,72,699
2568,กุมภาพันธ์,กระบี่,รย. 13 รถแทร็กเตอร์,53,32,0,0,0,3,0,1,0,0,0,2
2568,กุมภาพันธ์,กระบี่,รย. 14 รถบดถนน,4,1,0,0,0,0,0,0,0,0,0,0
2568,กุมภาพันธ์,กระบี่,รย. 15 รถใช้ในงานเกษตรกรรม,1,0,0,0,0,0,0,0,0,0,0,0
2568,กุมภาพันธ์,กระบี่,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0
2568,กุมภาพันธ์,กระบี่,รย. 17 รถจักรยานยนต์สาธารณะ,16,14,0,0,2,0,0,0,0,0,1,2
2568,กุมภาพันธ์,กระบี่,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,40,19,0,0,18,0,0,2,0,0,1,1
2568,กุมภาพันธ์,กรุงเทพมหานคร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,329222,264757,22502,834,548,3801,547,48968,699,148,3399,46903
2568,กุมภาพันธ์,กรุงเทพมหานคร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,11302,8281,893,132,34,100,22,1880,100,10,215,1742
2568,กุมภาพันธ์,กรุงเทพมหานคร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,70794,57033,3849,279,46,1313,226,9998,326,45,2197,9844
2568,กุมภาพันธ์,กรุงเทพมหานคร,รย. 4 รถยนต์สามล้อส่วนบุคคล,31,31,1,0,0,0,0,0,0,0,3,0
2568,กุมภาพันธ์,กรุงเทพมหานคร,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,5564,4769,174,68,6,0,18,588,4,0,324,395
2568,กุมภาพันธ์,กรุงเทพมหานคร,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),62,62,0,0,0,0,0,6,0,0,8,8
2568,กุมภาพันธ์,กรุงเทพมหานคร,รย. 8 รถยนต์รับจ้างสามล้อ,844,812,0,10,0,0,0,35,0,15,49,133
2568,กุมภาพันธ์,กรุงเทพมหานคร,รย. 9 รถยนต์บริการธุรกิจ,27,20,1,0,0,0,0,2,1,0,0,5
2568,กุมภาพันธ์,กรุงเทพมหานคร,รย. 10 รถยนต์บริการทัศนาจร,169,153,27,0,4,0,2,8,0,0,8,11
2568,กุมภาพันธ์,กรุงเทพมหานคร,รย. 11 รถยนต์บริการให้เช่า,14,14,0,0,0,0,0,0,0,0,0,0
2568,กุมภาพันธ์,กรุงเทพมหานคร,รย. 12 รถจักรยานยนต์,243095,207673,40764,2025,353,3633,188,24896,6529,23,1480,29042
2568,กุมภาพันธ์,กรุงเทพมหานคร,รย. 13 รถแทร็กเตอร์,20175,18804,1094,33,0,283,7,1286,40,2,23,1422
2568,กุมภาพันธ์,กรุงเทพมหานคร,รย. 14 รถบดถนน,209,128,18,1,0,2,1,13,4,0,3,13
2568,กุมภาพันธ์,กรุงเทพมหานคร,รย. 16 รถพ่วง,349,120,57,2,0,0,0,2,0,0,2,6
2568,กุมภาพันธ์,กรุงเทพมหานคร,รย. 17 รถจักรยานยนต์สาธารณะ,4845,4314,55,9,370,2,0,72,36,0,32,162
2568,กุมภาพันธ์,กรุงเทพมหานคร,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,195,97,0,0,90,0,0,3,0,0,2,2
2568,กุมภาพันธ์,กาญจนบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,10144,8943,180,13,0,305,25,425,15,2,123,528
2568,กุมภาพันธ์,กาญจนบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,268,209,2,0,1,8,0,5,4,0,6,15
2568,กุมภาพันธ์,กาญจนบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,7202,6374,48,12,2,227,4,333,6,3,159,413
2568,กุมภาพันธ์,กาญจนบุรี,รย. 8 รถยนต์รับจ้างสามล้อ,1,1,0,0,0,0,0,0,0,0,0,0
2568,กุมภาพันธ์,กาญจนบุรี,รย. 12 รถจักรยานยนต์,16457,14670,1218,185,3,669,2,694,106,1,96,890
2568,กุมภาพันธ์,กาญจนบุรี,รย. 13 รถแทร็กเตอร์,308,236,33,3,0,10,0,42,1,0,4,16
2568,กุมภาพันธ์,กาญจนบุรี,รย. 14 รถบดถนน,13,9,1,0,0,0,0,4,0,0,0,0
2568,กุมภาพันธ์,กาญจนบุรี,รย. 16 รถพ่วง,6,6,0,0,0,0,0,0,0,0,0,0
2568,กุมภาพันธ์,กาญจนบุรี,รย. 17 รถจักรยานยนต์สาธารณะ,21,19,0,0,0,0,0,0,2,0,0,1
2568,กุมภาพันธ์,กาฬสินธุ์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6384,5537,138,7,0,244,25,330,5,1,49,414
2568,กุมภาพันธ์,กาฬสินธุ์,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,243,185,0,2,2,5,0,10,1,2,1,23
2568,กุมภาพันธ์,กาฬสินธุ์,รย. 3 รถยนต์บรรทุกส่วนบุคคล,6208,5306,35,17,2,246,40,399,7,0,142,484
2568,กุมภาพันธ์,กาฬสินธุ์,รย. 12 รถจักรยานยนต์,9339,8222,1063,125,0,323,48,846,37,0,55,464
2568,กุมภาพันธ์,กาฬสินธุ์,รย. 13 รถแทร็กเตอร์,310,214,68,2,0,16,0,78,0,0,7,10
2568,กุมภาพันธ์,กาฬสินธุ์,รย. 14 รถบดถนน,13,12,0,0,0,0,0,0,0,0,0,1
2568,กุมภาพันธ์,กาฬสินธุ์,รย. 15 รถใช้ในงานเกษตรกรรม,1,0,0,0,0,0,0,0,0,0,0,0
2568,กุมภาพันธ์,กาฬสินธุ์,รย. 16 รถพ่วง,2,2,0,0,0,0,0,0,0,0,0,0
