ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งไม่ใช้ตลอดไป,รถแจ้งไม่ใช้ชั่วคราว,รถเปลี่ยนแปลงรายการฯ,รถดำเนินการอื่นๆ
2568,เมษายน,กระบี่,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6150,5215,239,10,1,198,3,416,4,0,69,447
2568,เมษายน,กระบี่,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,205,151,7,5,1,9,0,13,6,0,0,22
2568,เมษายน,กระบี่,รย. 3 รถยนต์บรรทุกส่วนบุคคล,4112,3584,66,13,0,111,1,261,3,0,77,245
2568,เมษายน,กระบี่,รย. 4 รถยนต์สามล้อส่วนบุคคล,1,1,0,0,0,0,0,0,0,0,0,0
2568,เมษายน,กระบี่,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,3,3,0,0,0,0,0,0,0,0,0,0
2568,เมษายน,กระบี่,รย. 9 รถยนต์บริการธุรกิจ,2,1,0,0,1,0,0,0,0,0,0,0
2568,เมษายน,กระบี่,รย. 10 รถยนต์บริการทัศนาจร,39,36,3,0,0,0,0,2,0,0,1,0
2568,เมษายน,กระบี่,รย. 12 รถจักรยานยนต์,8819,7220,1199,116,2,575,0,686,5,0,87,720
2568,เมษายน,กระบี่,รย. 13 รถแทร็กเตอร์,36,32,0,0,0,1,0,1,0,0,0,2
2568,เมษายน,กระบี่,รย. 14 รถบดถนน,9,6,0,0,0,0,0,0,0,0,0,0
2568,เมษายน,กระบี่,รย. 17 รถจักรยานยนต์สาธารณะ,21,18,0,1,2,0,0,0,0,0,0,0
2568,เมษายน,กระบี่,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,55,21,0,0,31,0,0,0,0,0,1,0
2568,เมษายน,กรุงเทพมหานคร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,300087,240441,21660,771,515,3343,525,44996,721,156,2958,43775
2568,เมษายน,กรุงเทพมหานคร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,10193,7415,904,165,20,95,21,1926,100,6,192,1719
2568,เมษายน,กรุงเทพมหานคร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,64074,51127,2514,208,29,1018,218,9401,325,20,2056,9094
2568,เมษายน,กรุงเทพมหานคร,รย. 4 รถยนต์สามล้อส่วนบุคคล,34,33,1,1,1,0,0,0,1,0,4,0
2568,เมษายน,กรุงเทพมหานคร,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,4433,3743,247,63,2,8,13,451,1,0,248,310
2568,เมษายน,กรุงเทพมหานคร,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),52,52,0,0,0,0,0,3,0,0,4,1
2568,เมษายน,กรุงเทพมหานคร,รย. 8 รถยนต์รับจ้างสามล้อ,698,682,0,12,0,0,0,36,0,2,45,47
2568,เมษายน,กรุงเทพมหานคร,รย. 9 รถยนต์บริการธุรกิจ,6,4,0,0,0,0,0,0,0,0,1,1
2568,เมษายน,กรุงเทพมหานคร,รย. 10 รถยนต์บริการทัศนาจร,126,113,27,1,2,0,0,9,1,0,5,12
2568,เมษายน,กรุงเทพมหานคร,รย. 11 รถยนต์บริการให้เช่า,6,6,0,0,0,0,0,0,0,0,0,0
2568,เมษายน,กรุงเทพมหานคร,รย. 12 รถจักรยานยนต์,208517,178021,32910,1712,266,3110,165,21740,6722,19,1295,24551
2568,เมษายน,กรุงเทพมหานคร,รย. 13 รถแทร็กเตอร์,25827,24789,1261,35,0,231,6,958,41,0,17,1135
2568,เมษายน,กรุงเทพมหานคร,รย. 14 รถบดถนน,167,147,13,0,0,2,0,12,5,0,0,11
2568,เมษายน,กรุงเทพมหานคร,รย. 16 รถพ่วง,165,162,64,0,0,0,0,2,2,0,0,4
2568,เมษายน,กรุงเทพมหานคร,รย. 17 รถจักรยานยนต์สาธารณะ,3649,3081,35,2,459,5,0,64,25,0,25,140
2568,เมษายน,กรุงเทพมหานคร,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,137,69,0,0,66,0,0,1,0,0,1,2
2568,เมษายน,กาญจนบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,9647,8408,185,9,0,308,23,498,5,5,110,578
2568,เมษายน,กาญจนบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,241,209,1,1,1,4,1,5,1,0,4,9
2568,เมษายน,กาญจนบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,6743,5926,59,13,1,215,9,321,4,3,126,378
2568,เมษายน,กาญจนบุรี,รย. 8 รถยนต์รับจ้างสามล้อ,1,1,0,0,0,0,0,0,0,0,0,0
2568,เมษายน,กาญจนบุรี,รย. 12 รถจักรยานยนต์,14977,13411,1138,167,9,619,2,604,83,0,98,808
2568,เมษายน,กาญจนบุรี,รย. 13 รถแทร็กเตอร์,272,206,18,6,0,11,0,33,3,0,1,13
2568,เมษายน,กาญจนบุรี,รย. 14 รถบดถนน,4,2,0,0,0,0,0,0,0,0,0,0
2568,เมษายน,กาญจนบุรี,รย. 16 รถพ่วง,3,3,0,1,0,0,0,0,0,0,0,0
2568,เมษายน,กาญจนบุรี,รย. 17 รถจักรยานยนต์สาธารณะ,30,24,0,0,0,0,0,0,4,0,0,3
2568,เมษายน,กาฬสินธุ์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6507,5652,130,13,1,231,31,377,3,0,70,438
2568,เมษายน,กาฬสินธุ์,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,229,175,1,1,4,13,0,8,0,0,4,25
2568,เมษายน,กาฬสินธุ์,รย. 3 รถยนต์บรรทุกส่วนบุคคล,6058,5172,29,21,1,242,33,362,7,0,155,470
2568,เมษายน,กาฬสินธุ์,รย. 12 รถจักรยานยนต์,10146,8979,1126,162,0,365,1,819,80,0,55,513
2568,เมษายน,กาฬสินธุ์,รย. 13 รถแทร็กเตอร์,345,245,86,9,0,14,1,80,0,0,6,18
2568,เมษายน,กาฬสินธุ์,รย. 14 รถบดถนน,2,1,0,0,0,1,0,0,0,0,0,0
2568,เมษายน,กาฬสินธุ์,รย. 15 รถใช้ในงานเกษตรกรรม,3,0,0,0,0,0,0,0,0,0,0,0
2568,เมษายน,กำแพงเพชร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6705,5733,146,8,0,228,9,457,1,0,54,450
2568,เมษายน,กำแพงเพชร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,193,142,0,2,0,7,1,7,0,0,4,14
2568,เมษายน,กำแพงเพชร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,5921,5196,36,15,2,154,4,336,2,1,111,332
2568,เมษายน,กำแพงเพชร,รย. 12 รถจักรยานยนต์,13918,12750,838,158,1,343,3,701,6,0,58,539
2568,เมษายน,กำแพงเพชร,รย. 13 รถแทร็กเตอร์,753,614,87,19,0,34,0,100,0,0,0,31
2568,เมษายน,กำแพงเพชร,รย. 14 รถบดถนน,4,4,0,0,0,0,0,0,0,0,0,0
2568,เมษายน,กำแพงเพชร,รย. 15 รถใช้ในงานเกษตรกรรม,4,0,0,0,0,0,0,0,0,0,0,0
2568,เมษายน,กำแพงเพชร,รย. 16 รถพ่วง,5,5,0,1,0,0,0,0,0,0,0,1
2568,เมษายน,กำแพงเพชร,รย. 17 รถจักรยานยนต์สาธารณะ,5,4,0,0,0,0,0,0,2,0,0,3
2568,เมษายน,ขอนแก่น,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,23171,19845,801,41,2,658,58,1879,8,3,226,1773
2568,เมษายน,ขอนแก่น,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,633,480,8,4,2,27,0,44,2,2,7,53
2568,เมษายน,ขอนแก่น,รย. 3 รถยนต์บรรทุกส่วนบุคคล,14460,12655,144,38,2,360,13,1005,12,0,353,958
2568,เมษายน,ขอนแก่น,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,7,6,1,0,0,0,1,1,0,0,0,0
2568,เมษายน,ขอนแก่น,รย. 8 รถยนต์รับจ้างสามล้อ,3,3,0,0,0,0,0,0,0,0,0,0
2568,เมษายน,ขอนแก่น,รย. 12 รถจักรยานยนต์,27547,24032,3213,527,0,862,5,1779,652,0,152,1834
2568,เมษายน,ขอนแก่น,รย. 13 รถแทร็กเตอร์,703,551,144,8,0,31,1,115,1,0,5,17
2568,เมษายน,ขอนแก่น,รย. 14 รถบดถนน,11,6,0,0,0,1,0,1,0,0,0,2
2568,เมษายน,ขอนแก่น,รย. 15 รถใช้ในงานเกษตรกรรม,8,0,0,0,0,0,0,0,0,0,0,0
2568,เมษายน,ขอนแก่น,รย. 16 รถพ่วง,5,2,0,0,0,0,0,0,0,0,0,0
2568,เมษายน,ขอนแก่น,รย. 17 รถจักรยานยนต์สาธารณะ,2,1,0,0,0,0,0,0,0,0,0,0
