ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งไม่ใช้ตลอดไป,รถแจ้งไม่ใช้ชั่วคราว,รถเปลี่ยนแปลงรายการฯ,รถดำเนินการอื่นๆ
2566,มกราคม,กระบี่,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,7544,6299,581,9,4,225,8,722,5,0,93,637
2566,มกราคม,กระบี่,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,220,160,4,3,0,8,1,21,3,0,3,24
2566,มกราคม,กระบี่,รย. 3 รถยนต์บรรทุกส่วนบุคคล,5816,4932,510,21,2,152,2,469,2,1,101,414
2566,มกราคม,กระบี่,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,6,6,0,0,0,0,0,0,0,0,0,0
2566,มกราคม,กระบี่,รย. 9 รถยนต์บริการธุรกิจ,6,4,0,0,0,0,0,2,0,0,0,1
2566,มกราคม,กระบี่,รย. 10 รถยนต์บริการทัศนาจร,40,34,1,0,0,0,0,4,1,0,3,2
2566,มกราคม,กระบี่,รย. 12 รถจักรยานยนต์,8962,7673,1317,179,0,404,0,693,21,0,44,516
2566,มกราคม,กระบี่,รย. 13 รถแทร็กเตอร์,52,42,0,0,0,1,0,3,1,0,0,6
2566,มกราคม,กระบี่,รย. 14 รถบดถนน,11,10,0,0,0,0,0,0,1,0,0,1
2566,มกราคม,กระบี่,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0
2566,มกราคม,กระบี่,รย. 17 รถจักรยานยนต์สาธารณะ,20,16,0,0,2,0,0,1,0,0,0,1
2566,มกราคม,กระบี่,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,5,1,0,0,3,0,0,1,0,0,0,1
2566,มกราคม,กรุงเทพมหานคร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,358959,284746,29992,786,152,4013,616,58711,582,167,4586,49802
2566,มกราคม,กรุงเทพมหานคร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,12595,8942,876,177,26,122,21,2212,75,7,231,1841
2566,มกราคม,กรุงเทพมหานคร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,84948,66948,5332,308,57,1612,336,13275,209,25,2458,11654
2566,มกราคม,กรุงเทพมหานคร,รย. 4 รถยนต์สามล้อส่วนบุคคล,38,34,1,0,0,0,0,0,1,0,4,1
2566,มกราคม,กรุงเทพมหานคร,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,6931,6133,144,53,0,1,3,703,0,7,241,417
2566,มกราคม,กรุงเทพมหานคร,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),111,109,0,0,0,0,0,7,0,0,5,4
2566,มกราคม,กรุงเทพมหานคร,รย. 8 รถยนต์รับจ้างสามล้อ,684,626,31,3,0,0,0,56,27,7,49,70
2566,มกราคม,กรุงเทพมหานคร,รย. 9 รถยนต์บริการธุรกิจ,36,33,4,0,0,0,0,5,0,0,2,5
2566,มกราคม,กรุงเทพมหานคร,รย. 10 รถยนต์บริการทัศนาจร,235,219,73,0,3,1,0,21,1,0,6,11
2566,มกราคม,กรุงเทพมหานคร,รย. 11 รถยนต์บริการให้เช่า,4,4,1,0,0,0,0,0,0,0,0,0
2566,มกราคม,กรุงเทพมหานคร,รย. 12 รถจักรยานยนต์,238516,202582,40241,1842,359,3875,358,26745,6459,23,2573,29933
2566,มกราคม,กรุงเทพมหานคร,รย. 13 รถแทร็กเตอร์,19601,18349,851,22,0,224,6,933,50,7,46,1160
2566,มกราคม,กรุงเทพมหานคร,รย. 14 รถบดถนน,234,135,12,0,0,3,0,12,8,1,5,13
2566,มกราคม,กรุงเทพมหานคร,รย. 16 รถพ่วง,401,168,80,1,0,1,0,5,0,0,0,9
2566,มกราคม,กรุงเทพมหานคร,รย. 17 รถจักรยานยนต์สาธารณะ,5166,4766,58,4,183,0,0,96,29,0,41,217
2566,มกราคม,กรุงเทพมหานคร,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,89,33,0,0,53,0,0,2,0,0,4,8
2566,มกราคม,กาญจนบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,10940,9605,481,15,0,272,10,619,6,3,194,644
2566,มกราคม,กาญจนบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,272,226,2,1,0,6,0,4,5,0,4,16
2566,มกราคม,กาญจนบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,8241,7174,165,27,3,241,19,490,9,1,198,496
2566,มกราคม,กาญจนบุรี,รย. 12 รถจักรยานยนต์,16407,14641,1249,170,2,707,6,802,17,0,127,849
2566,มกราคม,กาญจนบุรี,รย. 13 รถแทร็กเตอร์,283,233,44,3,0,15,0,29,0,0,1,11
2566,มกราคม,กาญจนบุรี,รย. 14 รถบดถนน,12,10,1,0,0,0,0,1,0,0,0,0
2566,มกราคม,กาญจนบุรี,รย. 16 รถพ่วง,6,4,0,0,0,0,0,0,0,0,0,0
2566,มกราคม,กาญจนบุรี,รย. 17 รถจักรยานยนต์สาธารณะ,51,47,0,0,0,0,0,1,4,0,1,1
2566,มกราคม,กาฬสินธุ์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6838,5868,196,7,1,267,23,472,3,1,87,592
2566,มกราคม,กาฬสินธุ์,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,255,187,3,2,0,6,1,18,0,0,5,21
2566,มกราคม,กาฬสินธุ์,รย. 3 รถยนต์บรรทุกส่วนบุคคล,7588,6214,75,19,0,350,30,664,2,0,185,797
2566,มกราคม,กาฬสินธุ์,รย. 12 รถจักรยานยนต์,10267,9186,1581,118,0,354,9,819,14,0,103,465
2566,มกราคม,กาฬสินธุ์,รย. 13 รถแทร็กเตอร์,320,236,116,6,0,16,0,68,0,0,2,13
2566,มกราคม,กาฬสินธุ์,รย. 14 รถบดถนน,6,6,0,0,0,0,0,0,0,0,0,0
2566,มกราคม,กาฬสินธุ์,รย. 15 รถใช้ในงานเกษตรกรรม,2,0,0,0,0,0,0,0,0,0,0,0
2566,มกราคม,กาฬสินธุ์,รย. 16 รถพ่วง,3,3,0,0,0,0,0,0,0,0,0,0
2566,มกราคม,กำแพงเพชร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,7297,6238,337,5,0,270,2,561,5,2,79,501
2566,มกราคม,กำแพงเพชร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,210,143,3,1,2,10,0,10,2,0,4,19
2566,มกราคม,กำแพงเพชร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,7004,5991,151,16,1,244,5,502,3,0,141,537
2566,มกราคม,กำแพงเพชร,รย. 12 รถจักรยานยนต์,14541,13298,1185,116,0,399,9,821,17,0,75,585
2566,มกราคม,กำแพงเพชร,รย. 13 รถแทร็กเตอร์,760,621,129,9,0,40,0,72,0,0,3,38
2566,มกราคม,กำแพงเพชร,รย. 14 รถบดถนน,13,10,0,0,0,1,0,0,0,0,0,1
2566,มกราคม,กำแพงเพชร,รย. 15 รถใช้ในงานเกษตรกรรม,10,0,0,0,0,0,0,0,0,0,0,0
2566,มกราคม,กำแพงเพชร,รย. 16 รถพ่วง,2,2,0,0,0,0,0,0,0,0,0,0
2566,มกราคม,กำแพงเพชร,รย. 17 รถจักรยานยนต์สาธารณะ,3,3,0,0,0,0,0,0,0,0,0,0
2566,มกราคม,ขอนแก่น,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,25165,21013,1213,33,2,695,50,2666,8,5,239,2464
2566,มกราคม,ขอนแก่น,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,696,493,21,5,1,23,1,52,5,1,10,70
2566,มกราคม,ขอนแก่น,รย. 3 รถยนต์บรรทุกส่วนบุคคล,17915,15129,464,28,4,492,18,1653,13,2,480,1643
2566,มกราคม,ขอนแก่น,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,22,18,0,0,0,1,1,2,1,0,2,2
2566,มกราคม,ขอนแก่น,รย. 8 รถยนต์รับจ้างสามล้อ,4,4,0,0,0,0,0,0,0,1,0,1
2566,มกราคม,ขอนแก่น,รย. 12 รถจักรยานยนต์,27680,24435,3686,331,0,773,17,2272,137,0,235,1578
2566,มกราคม,ขอนแก่น,รย. 13 รถแทร็กเตอร์,651,519,164,7,0,27,1,82,4,0,0,30
2566,มกราคม,ขอนแก่น,รย. 14 รถบดถนน,26,24,4,0,0,0,0,0,0,0,0,0
2566,มกราคม,ขอนแก่น,รย. 15 รถใช้ในงานเกษตรกรรม,14,0,0,0,0,0,0,0,0,0,0,0
2566,มกราคม,ขอนแก่น,รย. 16 รถพ่วง,3,3,0,0,0,0,0,0,0,0,0,0
