ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งไม่ใช้ตลอดไป,รถแจ้งไม่ใช้ชั่วคราว,รถเปลี่ยนแปลงรายการฯ,รถดำเนินการอื่นๆ
2567,มกราคม,กระบี่,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,7591,6557,402,10,2,238,5,472,1,0,81,495
2567,มกราคม,กระบี่,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,226,156,3,6,2,10,0,19,11,0,3,27
2567,มกราคม,กระบี่,รย. 3 รถยนต์บรรทุกส่วนบุคคล,5549,4866,189,11,3,140,7,357,4,0,127,313
2567,มกราคม,กระบี่,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,8,8,0,0,0,0,0,0,0,0,0,0
2567,มกราคม,กระบี่,รย. 9 รถยนต์บริการธุรกิจ,7,6,0,0,0,0,0,0,0,0,0,0
2567,มกราคม,กระบี่,รย. 10 รถยนต์บริการทัศนาจร,41,40,7,0,0,0,0,2,0,0,0,1
2567,มกราคม,กระบี่,รย. 12 รถจักรยานยนต์,10204,8607,1527,196,1,486,1,801,60,0,74,662
2567,มกราคม,กระบี่,รย. 13 รถแทร็กเตอร์,57,44,4,2,0,3,0,0,0,0,0,2
2567,มกราคม,กระบี่,รย. 14 รถบดถนน,3,1,0,0,0,0,0,0,0,0,1,0
2567,มกราคม,กระบี่,รย. 16 รถพ่วง,2,2,0,0,0,0,0,0,0,0,0,0
2567,มกราคม,กระบี่,รย. 17 รถจักรยานยนต์สาธารณะ,17,15,0,0,0,0,0,0,1,0,0,0
2567,มกราคม,กระบี่,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,25,5,0,0,17,0,0,0,0,0,0,1
2567,มกราคม,กรุงเทพมหานคร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,373453,303765,36036,741,256,3811,591,55032,476,136,3689,49681
2567,มกราคม,กรุงเทพมหานคร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,12607,9480,856,109,17,109,33,1895,58,19,254,1729
2567,มกราคม,กรุงเทพมหานคร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,80709,65336,3613,206,126,1505,241,11105,244,66,2534,10728
2567,มกราคม,กรุงเทพมหานคร,รย. 4 รถยนต์สามล้อส่วนบุคคล,37,37,3,0,0,0,0,0,0,0,0,0
2567,มกราคม,กรุงเทพมหานคร,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,6795,6010,233,57,1,0,18,643,3,4,617,456
2567,มกราคม,กรุงเทพมหานคร,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),109,108,0,0,0,0,0,5,0,0,5,6
2567,มกราคม,กรุงเทพมหานคร,รย. 8 รถยนต์รับจ้างสามล้อ,644,612,0,1,0,0,0,42,10,6,53,77
2567,มกราคม,กรุงเทพมหานคร,รย. 9 รถยนต์บริการธุรกิจ,22,21,4,0,0,0,0,1,0,0,0,0
2567,มกราคม,กรุงเทพมหานคร,รย. 10 รถยนต์บริการทัศนาจร,200,170,5,0,1,0,21,9,0,0,4,5
2567,มกราคม,กรุงเทพมหานคร,รย. 11 รถยนต์บริการให้เช่า,7,7,0,0,0,0,0,0,0,0,0,0
2567,มกราคม,กรุงเทพมหานคร,รย. 12 รถจักรยานยนต์,253152,214446,39249,1923,320,4163,375,27594,8510,24,2576,31685
2567,มกราคม,กรุงเทพมหานคร,รย. 13 รถแทร็กเตอร์,23943,23001,1064,24,0,249,4,759,34,4,59,971
2567,มกราคม,กรุงเทพมหานคร,รย. 14 รถบดถนน,237,136,28,0,0,0,0,6,1,1,8,11
2567,มกราคม,กรุงเทพมหานคร,รย. 16 รถพ่วง,380,143,53,0,0,0,0,4,0,0,0,4
2567,มกราคม,กรุงเทพมหานคร,รย. 17 รถจักรยานยนต์สาธารณะ,5162,4631,67,3,385,3,0,58,32,0,36,180
2567,มกราคม,กรุงเทพมหานคร,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,119,91,0,0,22,0,0,2,0,0,2,1
2567,มกราคม,กาญจนบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,11182,9870,369,10,0,327,15,528,8,3,155,594
