ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งไม่ใช้ตลอดไป,รถแจ้งไม่ใช้ชั่วคราว,รถเปลี่ยนแปลงรายการฯ,รถดำเนินการอื่นๆ
2567,มีนาคม,กระบี่,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6732,5715,238,11,0,226,10,497,2,0,73,458
2567,มีนาคม,กระบี่,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,228,174,9,5,2,9,0,15,4,0,3,19
2567,มีนาคม,กระบี่,รย. 3 รถยนต์บรรทุกส่วนบุคคล,4811,4194,125,11,2,111,4,302,4,0,78,268
2567,มีนาคม,กระบี่,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,1,1,0,0,0,0,0,0,0,0,0,0
2567,มีนาคม,กระบี่,รย. 9 รถยนต์บริการธุรกิจ,6,6,0,0,0,0,0,0,0,0,0,0
2567,มีนาคม,กระบี่,รย. 10 รถยนต์บริการทัศนาจร,48,45,8,0,1,1,0,0,0,0,1,0
2567,มีนาคม,กระบี่,รย. 12 รถจักรยานยนต์,9841,8375,1431,154,2,483,2,637,43,0,79,628
2567,มีนาคม,กระบี่,รย. 13 รถแทร็กเตอร์,58,47,0,0,0,7,0,1,0,0,0,2
2567,มีนาคม,กระบี่,รย. 14 รถบดถนน,2,1,0,0,0,0,0,0,0,0,0,0
2567,มีนาคม,กระบี่,รย. 16 รถพ่วง,3,3,0,0,0,0,0,0,0,0,0,0
2567,มีนาคม,กระบี่,รย. 17 รถจักรยานยนต์สาธารณะ,21,19,0,0,1,0,0,0,0,0,0,1
2567,มีนาคม,กระบี่,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,26,15,0,0,11,0,0,0,0,0,0,0
2567,มีนาคม,กรุงเทพมหานคร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,337377,269057,25590,852,433,4176,592,53474,577,142,3805,49086
2567,มีนาคม,กรุงเทพมหานคร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,12405,9084,899,119,39,125,26,1965,92,11,249,1845
2567,มีนาคม,กรุงเทพมหานคร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,78248,62561,3612,196,49,1631,226,11458,248,32,2457,11047
2567,มีนาคม,กรุงเทพมหานคร,รย. 4 รถยนต์สามล้อส่วนบุคคล,40,38,4,0,0,0,0,1,1,0,1,3
2567,มีนาคม,กรุงเทพมหานคร,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,7366,6449,326,65,6,2,23,800,8,2,562,456
2567,มีนาคม,กรุงเทพมหานคร,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),81,81,0,0,0,0,0,3,0,0,5,4
2567,มีนาคม,กรุงเทพมหานคร,รย. 8 รถยนต์รับจ้างสามล้อ,910,875,0,16,0,0,0,60,0,10,102,89
2567,มีนาคม,กรุงเทพมหานคร,รย. 9 รถยนต์บริการธุรกิจ,16,10,3,0,6,0,0,0,0,0,1,0
