ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งไม่ใช้ตลอดไป,รถแจ้งไม่ใช้ชั่วคราว,รถเปลี่ยนแปลงรายการฯ,รถดำเนินการอื่นๆ
2568,พฤษภาคม,กระบี่,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6444,5436,232,5,3,246,5,442,4,0,75,457
2568,พฤษภาคม,กระบี่,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,294,198,12,6,4,18,0,15,12,0,0,44
2568,พฤษภาคม,กระบี่,รย. 3 รถยนต์บรรทุกส่วนบุคคล,4509,3878,79,18,2,124,1,344,1,0,63,304
2568,พฤษภาคม,กระบี่,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,3,3,1,0,0,0,0,0,0,0,0,0
2568,พฤษภาคม,กระบี่,รย. 9 รถยนต์บริการธุรกิจ,4,3,0,0,0,0,0,1,0,0,1,0
2568,พฤษภาคม,กระบี่,รย. 10 รถยนต์บริการทัศนาจร,44,41,0,0,0,0,0,1,0,0,1,0
2568,พฤษภาคม,กระบี่,รย. 12 รถจักรยานยนต์,10129,8509,1544,128,0,568,2,773,3,0,97,758
2568,พฤษภาคม,กระบี่,รย. 13 รถแทร็กเตอร์,43,32,1,0,0,5,0,0,0,0,1,5
2568,พฤษภาคม,กระบี่,รย. 14 รถบดถนน,9,8,0,0,0,0,0,0,0,0,0,0
2568,พฤษภาคม,กระบี่,รย. 16 รถพ่วง,2,1,1,0,0,0,0,0,0,0,0,0
2568,พฤษภาคม,กระบี่,รย. 17 รถจักรยานยนต์สาธารณะ,16,14,0,0,0,0,0,0,0,0,0,0
2568,พฤษภาคม,กระบี่,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,39,16,0,0,20,0,0,1,0,0,0,0
2568,พฤษภาคม,กรุงเทพมหานคร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,330020,262772,28034,887,637,4167,575,49053,1011,117,3259,49520
2568,พฤษภาคม,กรุงเทพมหานคร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,11846,8421,840,158,23,153,26,2015,150,20,236,1932
2568,พฤษภาคม,กรุงเทพมหานคร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,68498,54717,2550,264,43,1187,199,9807,373,24,2224,9891
2568,พฤษภาคม,กรุงเทพมหานคร,รย. 4 รถยนต์สามล้อส่วนบุคคล,35,33,2,0,0,0,0,0,0,0,2,2
2568,พฤษภาคม,กรุงเทพมหานคร,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,5460,4657,242,68,2,4,4,534,2,1,209,424
2568,พฤษภาคม,กรุงเทพมหานคร,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),97,94,0,0,0,0,0,2,0,0,11,9
2568,พฤษภาคม,กรุงเทพมหานคร,รย. 8 รถยนต์รับจ้างสามล้อ,771,743,0,7,0,0,0,42,1,5,55,102
2568,พฤษภาคม,กรุงเทพมหานคร,รย. 9 รถยนต์บริการธุรกิจ,13,13,1,0,0,0,0,0,0,0,0,0
2568,พฤษภาคม,กรุงเทพมหานคร,รย. 10 รถยนต์บริการทัศนาจร,202,186,42,1,3,0,3,8,1,0,4,6
2568,พฤษภาคม,กรุงเทพมหานคร,รย. 11 รถยนต์บริการให้เช่า,1,1,0,0,0,0,0,0,0,0,0,0
2568,พฤษภาคม,กรุงเทพมหานคร,รย. 12 รถจักรยานยนต์,246463,209440,43907,1961,286,3659,182,24478,8623,27,1499,30490
2568,พฤษภาคม,กรุงเทพมหานคร,รย. 13 รถแทร็กเตอร์,25411,24416,1227,24,0,260,8,880,61,2,15,1093
2568,พฤษภาคม,กรุงเทพมหานคร,รย. 14 รถบดถนน,264,137,34,1,0,2,0,9,3,1,3,18
2568,พฤษภาคม,กรุงเทพมหานคร,รย. 16 รถพ่วง,216,160,70,1,0,0,0,2,2,0,0,8
2568,พฤษภาคม,กรุงเทพมหานคร,รย. 17 รถจักรยานยนต์สาธารณะ,4537,3854,54,3,572,3,0,74,24,0,40,156
2568,พฤษภาคม,กรุงเทพมหานคร,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,159,111,0,0,31,0,0,3,1,0,2,12
2568,พฤษภาคม,กาญจนบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,10287,8955,242,23,0,340,22,508,10,2,111,604
2568,พฤษภาคม,กาญจนบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,316,240,1,2,1,10,0,2,1,0,3,18
2568,พฤษภาคม,กาญจนบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,6956,6117,55,24,1,209,6,329,8,3,129,379
2568,พฤษภาคม,กาญจนบุรี,รย. 8 รถยนต์รับจ้างสามล้อ,5,5,0,0,0,0,0,0,0,0,0,0
2568,พฤษภาคม,กาญจนบุรี,รย. 12 รถจักรยานยนต์,17406,15567,1314,236,2,756,7,691,129,1,113,912
2568,พฤษภาคม,กาญจนบุรี,รย. 13 รถแทร็กเตอร์,296,243,21,7,0,11,0,22,7,0,1,15
2568,พฤษภาคม,กาญจนบุรี,รย. 14 รถบดถนน,1,0,1,0,0,0,0,0,0,0,0,0
2568,พฤษภาคม,กาญจนบุรี,รย. 16 รถพ่วง,5,5,0,0,0,0,0,0,0,0,0,0
2568,พฤษภาคม,กาญจนบุรี,รย. 17 รถจักรยานยนต์สาธารณะ,24,16,0,0,0,0,0,0,1,0,0,1
2568,พฤษภาคม,กาฬสินธุ์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6334,5464,126,13,0,234,28,381,0,1,74,449
2568,พฤษภาคม,กาฬสินธุ์,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,274,201,4,1,3,5,1,14,13,0,2,25
2568,พฤษภาคม,กาฬสินธุ์,รย. 3 รถยนต์บรรทุกส่วนบุคคล,5889,5065,26,24,1,215,33,395,4,2,134,414
2568,พฤษภาคม,กาฬสินธุ์,รย. 12 รถจักรยานยนต์,11131,10008,1489,193,0,310,1,957,37,0,56,474
2568,พฤษภาคม,กาฬสินธุ์,รย. 13 รถแทร็กเตอร์,393,288,100,8,0,25,0,86,1,0,6,18
2568,พฤษภาคม,กาฬสินธุ์,รย. 14 รถบดถนน,3,2,1,0,0,0,0,0,1,0,0,2
2568,พฤษภาคม,กาฬสินธุ์,รย. 15 รถใช้ในงานเกษตรกรรม,3,0,0,0,0,0,0,0,0,0,0,0
2568,พฤษภาคม,กาฬสินธุ์,รย. 16 รถพ่วง,3,2,0,0,0,0,0,0,0,0,0,1
2568,พฤษภาคม,กาฬสินธุ์,รย. 17 รถจักรยานยนต์สาธารณะ,2,2,0,0,0,0,0,0,1,0,0,1
2568,พฤษภาคม,กำแพงเพชร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6972,5926,137,9,0,269,8,472,2,1,63,462
2568,พฤษภาคม,กำแพงเพชร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,253,180,1,3,0,9,1,12,0,0,3,19
2568,พฤษภาคม,กำแพงเพชร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,5877,5133,46,12,1,180,4,350,6,0,111,331
2568,พฤษภาคม,กำแพงเพชร,รย. 12 รถจักรยานยนต์,15411,14137,1018,190,0,456,2,665,9,0,76,587
2568,พฤษภาคม,กำแพงเพชร,รย. 13 รถแทร็กเตอร์,978,770,126,31,0,56,0,134,3,0,2,67
2568,พฤษภาคม,กำแพงเพชร,รย. 14 รถบดถนน,27,23,1,0,0,0,0,2,0,0,0,2
2568,พฤษภาคม,กำแพงเพชร,รย. 15 รถใช้ในงานเกษตรกรรม,4,0,0,0,0,0,0,0,0,0,0,0
2568,พฤษภาคม,กำแพงเพชร,รย. 16 รถพ่วง,3,2,0,0,0,1,0,0,0,0,0,0
2568,พฤษภาคม,กำแพงเพชร,รย. 17 รถจักรยานยนต์สาธารณะ,8,4,0,0,0,0,0,0,4,0,0,4
2568,พฤษภาคม,กำแพงเพชร,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,2,1,0,0,0,0,0,0,0,0,0,0
2568,พฤษภาคม,ขอนแก่น,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,23461,19874,977,31,0,782,55,1984,13,3,188,1963
2568,พฤษภาคม,ขอนแก่น,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,726,569,9,3,3,20,1,31,0,0,8,43
2568,พฤษภาคม,ขอนแก่น,รย. 3 รถยนต์บรรทุกส่วนบุคคล,14629,12750,118,49,6,351,22,1071,4,2,291,967
2568,พฤษภาคม,ขอนแก่น,รย. 4 รถยนต์สามล้อส่วนบุคคล,1,1,0,0,0,0,0,0,0,0,0,0
2568,พฤษภาคม,ขอนแก่น,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,47,46,0,0,0,0,0,1,0,0,1,1
2568,พฤษภาคม,ขอนแก่น,รย. 8 รถยนต์รับจ้างสามล้อ,20,2,0,0,0,0,0,0,0,17,0,18
2568,พฤษภาคม,ขอนแก่น,รย. 12 รถจักรยานยนต์,32197,28032,4151,749,1,1126,9,2057,882,1,140,2159
2568,พฤษภาคม,ขอนแก่น,รย. 13 รถแทร็กเตอร์,757,625,134,10,0,34,0,85,6,0,2,38
2568,พฤษภาคม,ขอนแก่น,รย. 14 รถบดถนน,42,39,9,0,0,1,0,1,0,0,0,0
2568,พฤษภาคม,ขอนแก่น,รย. 15 รถใช้ในงานเกษตรกรรม,6,0,0,0,0,0,0,0,0,0,0,0
2568,พฤษภาคม,ขอนแก่น,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0
2568,พฤษภาคม,ขอนแก่น,รย. 17 รถจักรยานยนต์สาธารณะ,12,8,0,0,0,0,0,0,1,0,0,1
2568,พฤษภาคม,จันทบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,9344,8218,226,12,1,222,10,577,4,2,99,570
2568,พฤษภาคม,จันทบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,261,216,4,3,0,10,1,7,0,0,4,15
2568,พฤษภาคม,จันทบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,8607,7772,72,15,1,158,2,465,2,0,212,462
2568,พฤษภาคม,จันทบุรี,รย. 4 รถยนต์สามล้อส่วนบุคคล,1,1,0,0,0,0,0,0,0,0,0,0
2568,พฤษภาคม,จันทบุรี,รย. 8 รถยนต์รับจ้างสามล้อ,1,1,0,0,0,0,0,0,0,0,0,0
2568,พฤษภาคม,จันทบุรี,รย. 12 รถจักรยานยนต์,15051,13785,1512,145,2,389,2,708,22,0,84,669
2568,พฤษภาคม,จันทบุรี,รย. 13 รถแทร็กเตอร์,167,139,11,8,0,2,0,13,1,0,0,2
2568,พฤษภาคม,จันทบุรี,รย. 14 รถบดถนน,7,7,1,0,0,0,0,0,0,0,0,0
2568,พฤษภาคม,จันทบุรี,รย. 16 รถพ่วง,5,5,0,1,0,0,0,0,0,0,0,0
2568,พฤษภาคม,จันทบุรี,รย. 17 รถจักรยานยนต์สาธารณะ,21,18,0,0,0,0,0,1,0,0,0,0
2568,พฤษภาคม,ฉะเชิงเทรา,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,12308,11016,231,18,0,374,16,606,8,1,91,780
2568,พฤษภาคม,ฉะเชิงเทรา,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,502,425,5,4,3,9,1,12,0,1,8,20
2568,พฤษภาคม,ฉะเชิงเทรา,รย. 3 รถยนต์บรรทุกส่วนบุคคล,7363,6546,51,9,4,226,10,359,9,1,232,508
2568,พฤษภาคม,ฉะเชิงเทรา,รย. 8 รถยนต์รับจ้างสามล้อ,15,14,0,1,0,0,0,1,0,0,0,0
2568,พฤษภาคม,ฉะเชิงเทรา,รย. 12 รถจักรยานยนต์,17922,15990,2108,160,14,551,1,891,272,0,85,1155
2568,พฤษภาคม,ฉะเชิงเทรา,รย. 13 รถแทร็กเตอร์,200,181,19,3,0,6,0,9,0,0,0,5
2568,พฤษภาคม,ฉะเชิงเทรา,รย. 14 รถบดถนน,17,10,0,0,0,0,0,7,0,0,0,0
2568,พฤษภาคม,ฉะเชิงเทรา,รย. 15 รถใช้ในงานเกษตรกรรม,1,0,0,0,0,0,0,0,0,0,0,0
2568,พฤษภาคม,ฉะเชิงเทรา,รย. 16 รถพ่วง,4,4,0,0,0,0,0,0,0,0,0,0
2568,พฤษภาคม,ฉะเชิงเทรา,รย. 17 รถจักรยานยนต์สาธารณะ,47,45,0,0,0,0,0,1,1,0,0,2
2568,พฤษภาคม,ชลบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,53134,47753,1914,45,14,1051,52,2726,20,9,587,3090
2568,พฤษภาคม,ชลบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,1961,1724,36,15,7,37,1,61,5,1,25,80
2568,พฤษภาคม,ชลบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,18989,17111,205,27,12,385,11,874,23,6,431,1110
2568,พฤษภาคม,ชลบุรี,รย. 4 รถยนต์สามล้อส่วนบุคคล,3,0,0,0,0,0,0,0,3,0,0,2
2568,พฤษภาคม,ชลบุรี,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,29,24,0,0,0,1,0,2,0,0,2,2
2568,พฤษภาคม,ชลบุรี,รย. 8 รถยนต์รับจ้างสามล้อ,34,32,0,0,0,0,0,4,0,2,5,5
