ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งไม่ใช้ตลอดไป,รถแจ้งไม่ใช้ชั่วคราว,รถเปลี่ยนแปลงรายการฯ,รถดำเนินการอื่นๆ
2569,กุมภาพันธ์,กระบี่,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,7358,6274,323,12,4,234,4,505,6,0,32,500
2569,กุมภาพันธ์,กระบี่,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,220,172,2,13,3,4,0,18,7,0,0,19
2569,กุมภาพันธ์,กระบี่,รย. 3 รถยนต์บรรทุกส่วนบุคคล,4623,4052,103,18,0,109,3,302,4,0,58,270
2569,กุมภาพันธ์,กระบี่,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,3,3,1,0,0,0,0,0,0,0,0,1
2569,กุมภาพันธ์,กระบี่,รย. 9 รถยนต์บริการธุรกิจ,6,6,0,0,0,0,0,1,0,0,0,0
2569,กุมภาพันธ์,กระบี่,รย. 10 รถยนต์บริการทัศนาจร,39,32,0,0,0,1,1,3,0,0,0,3
2569,กุมภาพันธ์,กระบี่,รย. 12 รถจักรยานยนต์,10660,8853,1738,130,2,570,0,977,2,0,56,750
2569,กุมภาพันธ์,กระบี่,รย. 13 รถแทร็กเตอร์,48,33,1,0,0,2,0,0,0,0,0,2
2569,กุมภาพันธ์,กระบี่,รย. 14 รถบดถนน,6,1,0,0,0,1,0,0,0,0,0,1
2569,กุมภาพันธ์,กระบี่,รย. 15 รถใช้ในงานเกษตรกรรม,1,0,0,0,0,0,0,0,0,0,0,0
2569,กุมภาพันธ์,กระบี่,รย. 16 รถพ่วง,3,0,0,0,0,1,0,0,0,0,0,0
2569,กุมภาพันธ์,กระบี่,รย. 17 รถจักรยานยนต์สาธารณะ,24,20,0,0,3,0,0,0,0,0,0,1
2569,กุมภาพันธ์,กระบี่,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,71,38,0,0,32,0,0,0,0,0,0,0
2569,กุมภาพันธ์,กรุงเทพมหานคร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,352697,282873,22814,947,447,4015,435,51277,1036,120,3183,51402
2569,กุมภาพันธ์,กรุงเทพมหานคร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,12186,8901,952,150,30,129,19,2033,102,34,198,1899
2569,กุมภาพันธ์,กรุงเทพมหานคร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,71429,57273,2278,230,51,1250,236,9828,399,26,2173,10164
2569,กุมภาพันธ์,กรุงเทพมหานคร,รย. 4 รถยนต์สามล้อส่วนบุคคล,40,38,5,1,1,0,0,0,0,0,1,4
2569,กุมภาพันธ์,กรุงเทพมหานคร,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,5443,4469,46,56,60,3,8,674,5,1,186,600
2569,กุมภาพันธ์,กรุงเทพมหานคร,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),58,57,0,0,0,0,0,1,0,0,2,6
2569,กุมภาพันธ์,กรุงเทพมหานคร,รย. 8 รถยนต์รับจ้างสามล้อ,704,682,0,7,0,0,0,25,0,5,41,84
2569,กุมภาพันธ์,กรุงเทพมหานคร,รย. 9 รถยนต์บริการธุรกิจ,13,11,0,0,0,0,0,0,0,0,1,2
2569,กุมภาพันธ์,กรุงเทพมหานคร,รย. 10 รถยนต์บริการทัศนาจร,165,151,7,0,5,0,0,7,0,0,4,7
2569,กุมภาพันธ์,กรุงเทพมหานคร,รย. 12 รถจักรยานยนต์,265505,228664,39702,2188,370,3719,216,26568,6503,18,1586,29845
2569,กุมภาพันธ์,กรุงเทพมหานคร,รย. 13 รถแทร็กเตอร์,17994,16368,1138,34,0,394,4,1515,41,4,30,1858
2569,กุมภาพันธ์,กรุงเทพมหานคร,รย. 14 รถบดถนน,221,126,18,1,0,13,1,13,3,0,3,30
2569,กุมภาพันธ์,กรุงเทพมหานคร,รย. 16 รถพ่วง,438,214,113,12,0,0,0,4,0,0,2,7
2569,กุมภาพันธ์,กรุงเทพมหานคร,รย. 17 รถจักรยานยนต์สาธารณะ,5308,4284,66,3,853,1,0,110,37,0,43,230
2569,กุมภาพันธ์,กรุงเทพมหานคร,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,603,223,0,0,386,0,0,6,0,0,6,6
2569,กุมภาพันธ์,กาญจนบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,10814,9455,204,14,0,337,29,484,5,1,103,594
2569,กุมภาพันธ์,กาญจนบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,278,224,1,1,1,6,0,5,0,1,4,13
2569,กุมภาพันธ์,กาญจนบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,7388,6555,53,16,0,213,4,302,3,0,154,382
2569,กุมภาพันธ์,กาญจนบุรี,รย. 4 รถยนต์สามล้อส่วนบุคคล,1,1,0,0,0,0,0,0,0,0,0,0
2569,กุมภาพันธ์,กาญจนบุรี,รย. 12 รถจักรยานยนต์,17049,15054,1174,211,3,861,3,699,66,2,144,898
2569,กุมภาพันธ์,กาญจนบุรี,รย. 13 รถแทร็กเตอร์,296,240,6,3,0,8,0,26,2,1,0,11
2569,กุมภาพันธ์,กาญจนบุรี,รย. 14 รถบดถนน,4,4,0,0,0,0,0,0,0,0,0,0
2569,กุมภาพันธ์,กาญจนบุรี,รย. 16 รถพ่วง,7,6,0,0,0,0,0,0,0,0,0,1
2569,กุมภาพันธ์,กาญจนบุรี,รย. 17 รถจักรยานยนต์สาธารณะ,25,23,0,0,1,0,0,0,5,0,0,0
2569,กุมภาพันธ์,กาญจนบุรี,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,1,0,0,0,1,0,0,0,0,0,0,0
2569,กุมภาพันธ์,กาฬสินธุ์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6768,5869,141,20,2,276,23,320,3,0,40,463
2569,กุมภาพันธ์,กาฬสินธุ์,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,231,167,2,1,2,9,0,11,1,0,2,25
