ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งไม่ใช้ตลอดไป,รถแจ้งไม่ใช้ชั่วคราว,รถเปลี่ยนแปลงรายการฯ,รถดำเนินการอื่นๆ
2568,มิถุนายน,กระบี่,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6544,5559,311,10,7,242,4,438,4,0,70,449
2568,มิถุนายน,กระบี่,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,257,159,4,4,4,10,2,14,15,0,2,33
2568,มิถุนายน,กระบี่,รย. 3 รถยนต์บรรทุกส่วนบุคคล,4620,3967,91,18,2,139,2,291,5,0,92,327
2568,มิถุนายน,กระบี่,รย. 4 รถยนต์สามล้อส่วนบุคคล,1,1,1,0,0,0,0,0,0,0,0,0
2568,มิถุนายน,กระบี่,รย. 9 รถยนต์บริการธุรกิจ,10,7,4,0,1,0,0,0,2,0,0,2
2568,มิถุนายน,กระบี่,รย. 10 รถยนต์บริการทัศนาจร,28,27,3,0,0,0,0,1,0,0,1,0
2568,มิถุนายน,กระบี่,รย. 12 รถจักรยานยนต์,10370,8640,1591,134,2,477,2,907,8,0,113,755
2568,มิถุนายน,กระบี่,รย. 13 รถแทร็กเตอร์,64,50,2,0,0,6,0,2,0,0,0,5
2568,มิถุนายน,กระบี่,รย. 14 รถบดถนน,1,0,0,0,0,0,0,0,0,0,0,0
2568,มิถุนายน,กระบี่,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0
2568,มิถุนายน,กระบี่,รย. 17 รถจักรยานยนต์สาธารณะ,11,10,0,0,0,0,0,0,1,0,0,2
2568,มิถุนายน,กระบี่,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,42,14,0,0,23,0,0,2,0,0,1,0
2568,มิถุนายน,กรุงเทพมหานคร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,327548,261054,26969,879,717,3782,566,48353,930,157,3140,49104
2568,มิถุนายน,กรุงเทพมหานคร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,11822,8549,891,149,27,114,12,2060,165,12,247,1955
2568,มิถุนายน,กรุงเทพมหานคร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,70430,56426,2744,376,39,1196,185,9858,369,20,2108,10425
2568,มิถุนายน,กรุงเทพมหานคร,รย. 4 รถยนต์สามล้อส่วนบุคคล,39,37,3,0,0,0,0,0,1,0,3,2
2568,มิถุนายน,กรุงเทพมหานคร,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,5763,5013,427,62,8,1,3,552,1,1,186,450
2568,มิถุนายน,กรุงเทพมหานคร,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),82,80,0,0,0,0,0,1,0,0,3,13
2568,มิถุนายน,กรุงเทพมหานคร,รย. 8 รถยนต์รับจ้างสามล้อ,736,714,2,6,0,0,0,31,1,2,41,140
2568,มิถุนายน,กรุงเทพมหานคร,รย. 9 รถยนต์บริการธุรกิจ,14,14,6,0,0,0,0,0,0,0,0,0
