ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งไม่ใช้ตลอดไป,รถแจ้งไม่ใช้ชั่วคราว,รถเปลี่ยนแปลงรายการฯ,รถดำเนินการอื่นๆ
2567,พฤศจิกายน,กระบี่,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,5657,4737,175,7,1,193,3,460,1,0,66,425
2567,พฤศจิกายน,กระบี่,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,232,145,2,2,1,12,0,13,17,0,0,35
2567,พฤศจิกายน,กระบี่,รย. 3 รถยนต์บรรทุกส่วนบุคคล,4263,3610,71,20,1,127,2,311,4,0,99,301
2567,พฤศจิกายน,กระบี่,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,7,6,0,0,0,0,0,1,0,0,0,0
2567,พฤศจิกายน,กระบี่,รย. 9 รถยนต์บริการธุรกิจ,11,11,1,0,0,0,0,0,0,0,0,0
2567,พฤศจิกายน,กระบี่,รย. 10 รถยนต์บริการทัศนาจร,42,39,1,0,0,0,0,2,0,0,1,0
2567,พฤศจิกายน,กระบี่,รย. 12 รถจักรยานยนต์,9198,7545,1169,115,0,574,2,809,7,0,67,626
2567,พฤศจิกายน,กระบี่,รย. 13 รถแทร็กเตอร์,38,30,2,0,0,2,0,1,0,0,0,0
2567,พฤศจิกายน,กระบี่,รย. 16 รถพ่วง,1,0,0,0,0,0,0,0,0,0,0,0
2567,พฤศจิกายน,กระบี่,รย. 17 รถจักรยานยนต์สาธารณะ,12,11,0,0,1,0,0,0,0,0,0,0
2567,พฤศจิกายน,กระบี่,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,25,11,0,0,14,0,0,0,0,0,0,0
2567,พฤศจิกายน,กรุงเทพมหานคร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,283817,218460,19131,928,492,4075,613,49585,610,113,3214,46936
