ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งไม่ใช้ตลอดไป,รถแจ้งไม่ใช้ชั่วคราว,รถเปลี่ยนแปลงรายการฯ,รถดำเนินการอื่นๆ
2568,พฤศจิกายน,กระบี่,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,5778,4818,269,8,9,215,3,445,0,0,29,443
2568,พฤศจิกายน,กระบี่,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,214,167,3,9,4,11,0,18,7,0,1,22
2568,พฤศจิกายน,กระบี่,รย. 3 รถยนต์บรรทุกส่วนบุคคล,4038,3463,75,11,2,98,3,285,6,0,61,281
2568,พฤศจิกายน,กระบี่,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,2,2,0,0,0,0,0,0,0,0,0,0
2568,พฤศจิกายน,กระบี่,รย. 9 รถยนต์บริการธุรกิจ,16,16,9,0,0,0,0,0,0,0,0,0
2568,พฤศจิกายน,กระบี่,รย. 10 รถยนต์บริการทัศนาจร,39,36,2,0,0,0,0,0,0,0,0,2
2568,พฤศจิกายน,กระบี่,รย. 12 รถจักรยานยนต์,9204,7580,1445,121,1,498,1,878,1,0,53,650
2568,พฤศจิกายน,กระบี่,รย. 13 รถแทร็กเตอร์,51,36,1,0,0,3,0,0,0,0,0,4
2568,พฤศจิกายน,กระบี่,รย. 14 รถบดถนน,2,2,0,0,0,0,0,0,0,0,1,0
2568,พฤศจิกายน,กระบี่,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0
2568,พฤศจิกายน,กระบี่,รย. 17 รถจักรยานยนต์สาธารณะ,13,12,0,0,1,0,0,0,0,0,0,0
2568,พฤศจิกายน,กระบี่,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,66,29,0,0,32,0,0,1,1,0,0,1
2568,พฤศจิกายน,กรุงเทพมหานคร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,287654,223703,23342,1031,448,3787,400,45513,630,154,2837,47309
2568,พฤศจิกายน,กรุงเทพมหานคร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,10805,7590,828,157,18,127,28,1974,91,12,222,1923
2568,พฤศจิกายน,กรุงเทพมหานคร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,61932,48357,2111,281,43,1208,161,8772,327,16,1913,9653
2568,พฤศจิกายน,กรุงเทพมหานคร,รย. 4 รถยนต์สามล้อส่วนบุคคล,42,34,0,0,0,0,0,0,0,7,6,8
2568,พฤศจิกายน,กรุงเทพมหานคร,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,4871,3939,281,40,3,1,9,598,0,2,147,718
2568,พฤศจิกายน,กรุงเทพมหานคร,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),47,45,0,0,0,0,0,2,0,0,5,9
2568,พฤศจิกายน,กรุงเทพมหานคร,รย. 8 รถยนต์รับจ้างสามล้อ,317,298,2,5,0,0,0,18,2,5,23,37
2568,พฤศจิกายน,กรุงเทพมหานคร,รย. 9 รถยนต์บริการธุรกิจ,24,23,0,0,0,0,0,5,0,0,1,4
2568,พฤศจิกายน,กรุงเทพมหานคร,รย. 10 รถยนต์บริการทัศนาจร,130,117,7,0,7,0,0,7,0,0,3,4
2568,พฤศจิกายน,กรุงเทพมหานคร,รย. 11 รถยนต์บริการให้เช่า,1,1,0,0,0,0,0,0,0,0,0,0
2568,พฤศจิกายน,กรุงเทพมหานคร,รย. 12 รถจักรยานยนต์,223607,189863,34336,1975,319,3460,185,23269,7843,23,1360,27528
2568,พฤศจิกายน,กรุงเทพมหานคร,รย. 13 รถแทร็กเตอร์,16025,15108,1277,40,0,232,6,684,66,1,20,896
2568,พฤศจิกายน,กรุงเทพมหานคร,รย. 14 รถบดถนน,186,128,11,7,0,3,0,9,1,0,3,22
2568,พฤศจิกายน,กรุงเทพมหานคร,รย. 16 รถพ่วง,230,204,123,0,0,0,0,1,2,0,1,4
2568,พฤศจิกายน,กรุงเทพมหานคร,รย. 17 รถจักรยานยนต์สาธารณะ,10019,8307,62,19,1579,4,0,97,82,0,68,380
2568,พฤศจิกายน,กรุงเทพมหานคร,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,369,157,0,0,202,0,0,11,1,0,5,9
2568,พฤศจิกายน,กาญจนบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,7872,6644,132,13,0,285,19,469,8,2,75,556
2568,พฤศจิกายน,กาญจนบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,287,204,2,7,1,5,0,7,0,0,8,20
2568,พฤศจิกายน,กาญจนบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,5859,5100,33,19,0,182,5,307,1,0,141,336
