ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งไม่ใช้ตลอดไป,รถแจ้งไม่ใช้ชั่วคราว,รถเปลี่ยนแปลงรายการฯ,รถดำเนินการอื่นๆ
2565,เมษายน,กระบี่,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,5718,4841,314,11,8,188,4,413,2,0,72,398
2565,เมษายน,กระบี่,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,186,138,4,11,0,4,0,14,1,0,3,16
2565,เมษายน,กระบี่,รย. 3 รถยนต์บรรทุกส่วนบุคคล,4529,3914,257,20,2,126,5,291,3,0,85,277
2565,เมษายน,กระบี่,รย. 9 รถยนต์บริการธุรกิจ,1,1,0,0,0,0,0,0,1,0,0,1
2565,เมษายน,กระบี่,รย. 10 รถยนต์บริการทัศนาจร,30,27,0,0,0,0,0,0,1,0,0,1
2565,เมษายน,กระบี่,รย. 12 รถจักรยานยนต์,7396,6414,973,115,0,268,1,641,2,0,43,466
2565,เมษายน,กระบี่,รย. 13 รถแทร็กเตอร์,46,39,2,0,0,8,0,0,2,0,0,4
2565,เมษายน,กระบี่,รย. 14 รถบดถนน,9,6,0,0,0,0,0,0,0,0,0,0
2565,เมษายน,กระบี่,รย. 17 รถจักรยานยนต์สาธารณะ,16,13,0,0,2,0,0,1,0,0,1,0
2565,เมษายน,กรุงเทพมหานคร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,269488,211454,26392,639,272,3303,525,45410,582,100,4048,39420
2565,เมษายน,กรุงเทพมหานคร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,9897,7097,525,180,36,130,14,1829,103,9,176,1587
2565,เมษายน,กรุงเทพมหานคร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,66826,52811,5665,161,86,1232,289,10799,175,16,2182,9432
2565,เมษายน,กรุงเทพมหานคร,รย. 4 รถยนต์สามล้อส่วนบุคคล,30,30,1,0,0,0,0,1,0,0,2,1
2565,เมษายน,กรุงเทพมหานคร,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,5573,4968,12,56,3,1,2,599,1,8,520,332
2565,เมษายน,กรุงเทพมหานคร,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),90,90,0,0,0,0,0,3,0,0,3,4
2565,เมษายน,กรุงเทพมหานคร,รย. 8 รถยนต์รับจ้างสามล้อ,540,504,2,2,0,0,0,58,8,16,51,47
2565,เมษายน,กรุงเทพมหานคร,รย. 9 รถยนต์บริการธุรกิจ,22,21,3,0,0,0,0,3,0,0,2,4
2565,เมษายน,กรุงเทพมหานคร,รย. 10 รถยนต์บริการทัศนาจร,117,110,4,1,0,0,1,6,1,0,5,4
2565,เมษายน,กรุงเทพมหานคร,รย. 11 รถยนต์บริการให้เช่า,1,1,0,0,0,0,0,0,0,0,0,0
2565,เมษายน,กรุงเทพมหานคร,รย. 12 รถจักรยานยนต์,171126,143219,28286,1546,283,2826,328,21900,4228,12,2018,23538
2565,เมษายน,กรุงเทพมหานคร,รย. 13 รถแทร็กเตอร์,19155,18312,965,19,0,188,4,786,47,3,21,947
2565,เมษายน,กรุงเทพมหานคร,รย. 14 รถบดถนน,280,138,12,2,0,6,0,17,13,1,2,26
2565,เมษายน,กรุงเทพมหานคร,รย. 16 รถพ่วง,151,128,83,0,0,1,0,4,4,0,0,7
2565,เมษายน,กรุงเทพมหานคร,รย. 17 รถจักรยานยนต์สาธารณะ,3735,3445,35,1,138,0,0,95,17,0,33,139
2565,เมษายน,กาญจนบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,8371,7230,223,11,2,283,22,497,1,1,174,552
2565,เมษายน,กาญจนบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,241,203,2,6,2,5,0,6,1,0,6,16
2565,เมษายน,กาญจนบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,6768,5873,122,16,1,236,17,366,6,1,165,436
2565,เมษายน,กาญจนบุรี,รย. 12 รถจักรยานยนต์,13638,12120,906,121,1,613,5,721,34,0,99,754
2565,เมษายน,กาญจนบุรี,รย. 13 รถแทร็กเตอร์,273,216,16,4,0,7,0,24,1,0,2,13
2565,เมษายน,กาญจนบุรี,รย. 14 รถบดถนน,2,2,0,0,0,0,0,0,0,0,0,0
2565,เมษายน,กาญจนบุรี,รย. 16 รถพ่วง,2,2,0,0,0,0,0,0,0,0,0,0
2565,เมษายน,กาญจนบุรี,รย. 17 รถจักรยานยนต์สาธารณะ,35,33,0,0,0,0,0,0,3,0,0,2
2565,เมษายน,กาฬสินธุ์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,5495,4767,190,8,0,235,13,309,5,0,81,379
2565,เมษายน,กาฬสินธุ์,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,247,178,1,1,0,11,0,11,1,0,1,40
2565,เมษายน,กาฬสินธุ์,รย. 3 รถยนต์บรรทุกส่วนบุคคล,6350,5315,154,21,2,323,24,447,6,0,195,540
2565,เมษายน,กาฬสินธุ์,รย. 12 รถจักรยานยนต์,9590,8818,1135,108,0,253,1,672,12,0,104,362
2565,เมษายน,กาฬสินธุ์,รย. 13 รถแทร็กเตอร์,353,248,119,8,0,24,2,79,1,0,2,26
2565,เมษายน,กาฬสินธุ์,รย. 14 รถบดถนน,3,2,0,0,0,0,0,0,0,0,0,1
2565,เมษายน,กาฬสินธุ์,รย. 15 รถใช้ในงานเกษตรกรรม,4,0,0,0,0,0,0,0,0,0,0,0
2565,เมษายน,กาฬสินธุ์,รย. 17 รถจักรยานยนต์สาธารณะ,4,2,0,0,0,0,0,0,2,0,0,1
2565,เมษายน,กำแพงเพชร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,5627,4775,123,11,0,218,3,437,4,0,54,378
2565,เมษายน,กำแพงเพชร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,146,116,3,4,0,8,0,0,0,0,0,8
2565,เมษายน,กำแพงเพชร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,5932,5046,77,19,2,211,9,446,1,1,138,402
2565,เมษายน,กำแพงเพชร,รย. 12 รถจักรยานยนต์,12070,11042,865,109,0,304,9,734,4,1,56,462
2565,เมษายน,กำแพงเพชร,รย. 13 รถแทร็กเตอร์,894,727,250,8,0,60,0,88,0,0,1,54
2565,เมษายน,กำแพงเพชร,รย. 14 รถบดถนน,18,13,3,0,0,0,0,3,0,0,0,0
2565,เมษายน,กำแพงเพชร,รย. 15 รถใช้ในงานเกษตรกรรม,3,0,0,0,0,0,0,0,0,0,0,0
2565,เมษายน,กำแพงเพชร,รย. 16 รถพ่วง,4,4,0,0,0,0,0,0,0,0,0,0
2565,เมษายน,กำแพงเพชร,รย. 17 รถจักรยานยนต์สาธารณะ,5,5,0,0,0,0,0,0,0,0,0,0
2565,เมษายน,ขอนแก่น,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,19515,16537,941,22,0,605,35,1794,8,4,270,1556
2565,เมษายน,ขอนแก่น,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,551,435,9,6,0,14,2,51,2,0,3,41
2565,เมษายน,ขอนแก่น,รย. 3 รถยนต์บรรทุกส่วนบุคคล,14673,12627,505,44,5,349,18,1328,6,2,382,1102
2565,เมษายน,ขอนแก่น,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,20,20,0,0,0,0,0,1,1,0,0,1
2565,เมษายน,ขอนแก่น,รย. 8 รถยนต์รับจ้างสามล้อ,7,7,0,0,0,0,0,0,0,0,0,0
2565,เมษายน,ขอนแก่น,รย. 10 รถยนต์บริการทัศนาจร,1,1,0,0,0,0,0,0,1,0,0,1
2565,เมษายน,ขอนแก่น,รย. 12 รถจักรยานยนต์,23333,20703,2921,261,0,761,19,1824,188,1,225,1328
2565,เมษายน,ขอนแก่น,รย. 13 รถแทร็กเตอร์,754,629,292,9,0,33,0,84,1,1,0,34
2565,เมษายน,ขอนแก่น,รย. 14 รถบดถนน,8,7,1,0,0,0,0,0,0,0,0,0
2565,เมษายน,ขอนแก่น,รย. 15 รถใช้ในงานเกษตรกรรม,14,0,0,0,0,0,0,0,0,0,0,0
2565,เมษายน,ขอนแก่น,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0
2565,เมษายน,ขอนแก่น,รย. 17 รถจักรยานยนต์สาธารณะ,10,6,0,0,0,0,0,0,0,0,0,1
2565,เมษายน,จันทบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,7035,6015,267,7,0,207,17,535,3,3,167,475
2565,เมษายน,จันทบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,211,163,1,0,0,4,1,16,1,0,3,21
2565,เมษายน,จันทบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,7353,6469,228,21,2,194,6,419,4,0,375,467
2565,เมษายน,จันทบุรี,รย. 12 รถจักรยานยนต์,11445,10249,1323,112,3,381,3,772,8,1,118,587
2565,เมษายน,จันทบุรี,รย. 13 รถแทร็กเตอร์,161,136,21,0,0,4,0,10,0,1,2,6
2565,เมษายน,จันทบุรี,รย. 14 รถบดถนน,12,10,0,0,0,0,0,0,0,0,0,0
2565,เมษายน,จันทบุรี,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0
2565,เมษายน,จันทบุรี,รย. 17 รถจักรยานยนต์สาธารณะ,28,27,1,0,0,0,0,0,1,0,0,1
2565,เมษายน,ฉะเชิงเทรา,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,10615,9434,283,9,0,330,9,560,5,0,162,619
2565,เมษายน,ฉะเชิงเทรา,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,406,366,2,9,1,7,0,7,3,0,3,19
2565,เมษายน,ฉะเชิงเทรา,รย. 3 รถยนต์บรรทุกส่วนบุคคล,7251,6425,148,11,1,192,7,370,3,2,208,474
2565,เมษายน,ฉะเชิงเทรา,รย. 4 รถยนต์สามล้อส่วนบุคคล,1,1,0,0,0,0,0,0,0,0,0,0
2565,เมษายน,ฉะเชิงเทรา,รย. 8 รถยนต์รับจ้างสามล้อ,20,19,0,1,0,0,0,0,0,0,5,0
2565,เมษายน,ฉะเชิงเทรา,รย. 12 รถจักรยานยนต์,13108,11768,1280,107,4,358,10,829,20,0,83,693
2565,เมษายน,ฉะเชิงเทรา,รย. 13 รถแทร็กเตอร์,136,109,17,3,0,9,0,10,2,0,1,8
2565,เมษายน,ฉะเชิงเทรา,รย. 14 รถบดถนน,11,8,0,0,0,1,0,0,0,0,0,1
2565,เมษายน,ฉะเชิงเทรา,รย. 16 รถพ่วง,5,5,0,0,0,0,0,0,0,0,0,0
2565,เมษายน,ฉะเชิงเทรา,รย. 17 รถจักรยานยนต์สาธารณะ,75,70,0,0,2,0,0,0,1,0,1,1
2565,เมษายน,ชลบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,44110,39600,2244,28,5,763,60,2656,17,3,726,2413
2565,เมษายน,ชลบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,1414,1252,19,13,3,18,2,65,5,1,10,56
2565,เมษายน,ชลบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,18679,16893,616,30,15,241,25,1100,6,5,511,1063
2565,เมษายน,ชลบุรี,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,55,51,0,0,0,0,0,2,0,0,10,2
2565,เมษายน,ชลบุรี,รย. 8 รถยนต์รับจ้างสามล้อ,17,17,0,0,0,0,0,0,0,0,3,1
2565,เมษายน,ชลบุรี,รย. 9 รถยนต์บริการธุรกิจ,2,2,0,0,0,0,0,0,0,0,0,0
2565,เมษายน,ชลบุรี,รย. 12 รถจักรยานยนต์,54258,48276,6507,422,19,1030,47,4808,100,2,432,4315
2565,เมษายน,ชลบุรี,รย. 13 รถแทร็กเตอร์,257,211,31,0,0,10,0,9,1,2,0,15
2565,เมษายน,ชลบุรี,รย. 14 รถบดถนน,10,10,0,0,0,0,0,0,0,0,0,0
2565,เมษายน,ชลบุรี,รย. 16 รถพ่วง,13,12,0,0,0,1,0,0,0,0,0,1
2565,เมษายน,ชลบุรี,รย. 17 รถจักรยานยนต์สาธารณะ,442,421,0,1,2,0,0,12,4,0,3,16
2565,เมษายน,ชัยนาท,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,3093,2568,112,12,0,128,16,167,3,0,45,247
2565,เมษายน,ชัยนาท,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,81,58,0,2,0,3,0,1,2,0,0,8
2565,เมษายน,ชัยนาท,รย. 3 รถยนต์บรรทุกส่วนบุคคล,2606,2276,71,6,1,61,13,145,2,1,56,178
2565,เมษายน,ชัยนาท,รย. 12 รถจักรยานยนต์,6114,5585,298,53,0,172,3,254,2,1,40,251
2565,เมษายน,ชัยนาท,รย. 13 รถแทร็กเตอร์,261,186,37,2,0,40,0,12,0,0,0,29
2565,เมษายน,ชัยนาท,รย. 14 รถบดถนน,1,1,0,0,0,0,0,0,0,0,0,0
2565,เมษายน,ชัยนาท,รย. 15 รถใช้ในงานเกษตรกรรม,2,0,0,0,0,0,0,0,0,0,0,0
2565,เมษายน,ชัยนาท,รย. 16 รถพ่วง,2,2,0,0,0,0,0,0,0,0,0,0
2565,เมษายน,ชัยนาท,รย. 17 รถจักรยานยนต์สาธารณะ,6,5,0,0,0,0,0,0,1,0,0,1
2565,เมษายน,ชัยภูมิ,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6394,5597,182,3,0,217,2,300,1,0,68,411
2565,เมษายน,ชัยภูมิ,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,245,192,0,1,0,10,0,10,2,0,3,18
2565,เมษายน,ชัยภูมิ,รย. 3 รถยนต์บรรทุกส่วนบุคคล,7164,6275,99,15,1,244,3,388,3,1,166,449
2565,เมษายน,ชัยภูมิ,รย. 8 รถยนต์รับจ้างสามล้อ,30,29,0,0,0,0,0,0,0,0,3,1
2565,เมษายน,ชัยภูมิ,รย. 12 รถจักรยานยนต์,12418,10801,1119,119,0,646,10,964,79,0,105,719
2565,เมษายน,ชัยภูมิ,รย. 13 รถแทร็กเตอร์,896,716,271,13,0,41,0,142,0,0,0,35
2565,เมษายน,ชัยภูมิ,รย. 14 รถบดถนน,9,9,1,0,0,0,0,1,0,0,0,0
2565,เมษายน,ชัยภูมิ,รย. 15 รถใช้ในงานเกษตรกรรม,505,0,0,9,0,1,0,5,1,0,2,5
2565,เมษายน,ชัยภูมิ,รย. 16 รถพ่วง,2,2,0,0,0,0,0,0,0,0,0,0
2565,เมษายน,ชัยภูมิ,รย. 17 รถจักรยานยนต์สาธารณะ,3,3,0,0,0,0,0,0,3,0,0,3
2565,เมษายน,ชุมพร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,5445,4774,321,8,0,114,18,337,2,0,52,280
2565,เมษายน,ชุมพร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,141,115,1,2,0,1,1,6,1,0,2,9
2565,เมษายน,ชุมพร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,5682,5100,252,13,0,69,6,378,0,0,126,249
2565,เมษายน,ชุมพร,รย. 12 รถจักรยานยนต์,8091,7219,989,78,0,241,1,482,17,0,19,363
2565,เมษายน,ชุมพร,รย. 13 รถแทร็กเตอร์,40,30,1,0,0,2,0,6,0,0,0,0
2565,เมษายน,ชุมพร,รย. 14 รถบดถนน,8,6,0,0,0,0,0,0,0,0,0,1
2565,เมษายน,ชุมพร,รย. 17 รถจักรยานยนต์สาธารณะ,17,16,0,0,0,0,0,0,0,0,0,2
2565,เมษายน,เชียงราย,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,14194,11944,589,12,2,405,25,1296,28,1,230,967
2565,เมษายน,เชียงราย,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,495,372,6,1,0,11,0,48,3,0,4,33
2565,เมษายน,เชียงราย,รย. 3 รถยนต์บรรทุกส่วนบุคคล,11871,10434,321,26,6,203,14,943,7,0,290,555
2565,เมษายน,เชียงราย,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,10,9,0,0,0,0,0,0,0,0,0,1
2565,เมษายน,เชียงราย,รย. 8 รถยนต์รับจ้างสามล้อ,9,9,0,0,0,0,0,0,0,0,4,2
2565,เมษายน,เชียงราย,รย. 9 รถยนต์บริการธุรกิจ,4,4,0,0,0,0,0,0,0,0,0,0
2565,เมษายน,เชียงราย,รย. 12 รถจักรยานยนต์,26485,24545,2122,164,0,284,5,1846,24,0,129,771
2565,เมษายน,เชียงราย,รย. 13 รถแทร็กเตอร์,306,256,34,8,0,9,1,32,1,0,5,15
2565,เมษายน,เชียงราย,รย. 14 รถบดถนน,49,35,4,0,0,1,0,2,0,0,4,2
2565,เมษายน,เชียงราย,รย. 16 รถพ่วง,3,3,0,0,0,0,0,0,0,0,0,0
2565,เมษายน,เชียงราย,รย. 17 รถจักรยานยนต์สาธารณะ,40,39,1,0,0,0,0,0,2,0,0,3
2565,เมษายน,เชียงใหม่,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,28590,24089,982,66,6,730,46,3079,14,11,570,2194
2565,เมษายน,เชียงใหม่,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,885,727,9,13,3,19,3,74,0,0,10,55
2565,เมษายน,เชียงใหม่,รย. 3 รถยนต์บรรทุกส่วนบุคคล,18736,16329,850,73,15,335,23,1653,8,1,472,1150
2565,เมษายน,เชียงใหม่,รย. 4 รถยนต์สามล้อส่วนบุคคล,7,5,1,0,0,0,0,0,0,0,0,1
2565,เมษายน,เชียงใหม่,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,3,3,0,0,0,0,0,0,0,0,0,0
2565,เมษายน,เชียงใหม่,รย. 8 รถยนต์รับจ้างสามล้อ,75,71,0,0,0,0,0,7,0,18,1,21
2565,เมษายน,เชียงใหม่,รย. 9 รถยนต์บริการธุรกิจ,10,10,0,0,0,0,0,0,0,0,0,0
2565,เมษายน,เชียงใหม่,รย. 12 รถจักรยานยนต์,45190,40937,3051,371,0,842,14,3347,22,0,374,2079
2565,เมษายน,เชียงใหม่,รย. 13 รถแทร็กเตอร์,164,133,23,2,0,3,0,21,0,0,5,4
2565,เมษายน,เชียงใหม่,รย. 14 รถบดถนน,22,22,0,0,0,0,0,0,0,0,0,0
2565,เมษายน,เชียงใหม่,รย. 15 รถใช้ในงานเกษตรกรรม,1,0,0,0,0,0,0,0,0,0,0,1
2565,เมษายน,เชียงใหม่,รย. 16 รถพ่วง,10,9,0,0,0,1,0,0,0,0,0,2
2565,เมษายน,เชียงใหม่,รย. 17 รถจักรยานยนต์สาธารณะ,23,21,0,0,1,0,0,0,1,0,0,3
2565,เมษายน,ตรัง,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6580,5447,214,11,0,251,6,523,5,2,102,470
2565,เมษายน,ตรัง,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,173,117,1,2,0,6,0,13,0,0,2,14
2565,เมษายน,ตรัง,รย. 3 รถยนต์บรรทุกส่วนบุคคล,4349,3799,113,18,0,107,3,279,1,0,76,260
2565,เมษายน,ตรัง,รย. 4 รถยนต์สามล้อส่วนบุคคล,1,1,0,0,0,0,0,0,0,0,0,0
2565,เมษายน,ตรัง,รย. 8 รถยนต์รับจ้างสามล้อ,14,12,0,0,0,0,0,0,0,0,2,3
2565,เมษายน,ตรัง,รย. 12 รถจักรยานยนต์,12421,10936,1226,182,0,327,296,814,18,0,154,611
2565,เมษายน,ตรัง,รย. 13 รถแทร็กเตอร์,53,43,2,0,0,3,0,0,0,0,0,5
2565,เมษายน,ตรัง,รย. 14 รถบดถนน,7,6,0,0,0,0,0,0,0,0,0,1
2565,เมษายน,ตรัง,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0
2565,เมษายน,ตรัง,รย. 17 รถจักรยานยนต์สาธารณะ,27,26,0,0,0,0,0,0,0,0,0,0
2565,เมษายน,ตราด,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,2324,2088,45,4,0,43,5,109,2,0,60,105
2565,เมษายน,ตราด,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,68,56,0,1,0,0,0,1,2,0,2,5
2565,เมษายน,ตราด,รย. 3 รถยนต์บรรทุกส่วนบุคคล,2121,1933,43,3,2,39,3,104,1,0,46,95
